"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"5699","SIGIRR",3.18333281338713e-15,0.242205496405598,0.273,0.214,7.72276540527718e-11
"5700","ANKRD26",3.19099391849847e-15,0.337767048063519,0.297,0.237,7.74135124627729e-11
"5701","B3GALNT2",3.20179896438378e-15,0.382841661601143,0.27,0.2,7.76756428759506e-11
"5702","TWISTNB",3.20479211423101e-15,0.302604525510836,0.392,0.321,7.77482566912443e-11
"5703","LGMN",3.2061824617588e-15,0.343491888556374,0.255,0.193,7.77819865222684e-11
"5704","SYCE1L",3.26168327843279e-15,0.408368976129415,0.113,0.089,7.91284363347796e-11
"5705","KCTD1",3.31177594542448e-15,0.398844368722404,0.215,0.161,8.03436844359978e-11
"5706","DYNLT3",3.37760224321758e-15,0.216406403570259,0.457,0.371,8.19406304204586e-11
"5707","PITRM1",3.39332561358302e-15,0.389920694762274,0.256,0.188,8.23220793855241e-11
"5708","SMIM8",3.3980816824514e-15,0.32630918357829,0.181,0.135,8.2437461616271e-11
"5709","FARP2",3.40122382235926e-15,0.488298217706878,0.122,0.087,8.25136899304355e-11
