"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"3398","CXorf40B",0.000444531192887199,0.354123173661029,0.16,0.119,1
"3399","CSDE1",0.000444613422940682,-0.968242867633547,0.925,0.974,1
"3400","SMIM5",0.000445390259914672,1.88975241036822,0.144,0.037,1
"3401","TMEM107",0.000446484530958941,1.51532083316928,0.365,0.142,1
"3402","TK2",0.000447396468414577,-0.460247708112291,0.198,0.24,1
"3403","MBNL1",0.000448025737826329,-0.872896943679523,0.383,0.556,1
"3404","PTGER3",0.000448757236479474,-0.52596222089331,0.133,0.172,1
"3405","NFKB1",0.000450391580265461,0.960726886788744,0.525,0.291,1
"3406","ENTPD1-AS1",0.000451568031661147,0.869191646052456,0.177,0.093,1
"3407","NUF2",0.000452464068666335,-1.61141429913379,0.154,0.277,1
"3408","KIF3A",0.000453154596053661,-0.129278724851196,0.46,0.433,1
"3409","FGF1",0.000454911339987226,-1.92286708890864,0.006,0.027,1
"3410","ACAD9",0.000455237282420675,0.607233476778001,0.254,0.164,1
"3411","STT3A",0.000457730588174616,0.467224053239976,0.319,0.23,1
"3412","CUL2",0.000459716180864867,-0.305203286317896,0.385,0.433,1
"3413","BRMS1",0.000460487990852405,-0.715090301087071,0.296,0.426,1
"3414","PCED1B",0.000462902514957208,-0.189978659825063,0.115,0.122,1
"3415","DAAM1",0.000465004610050234,-0.141501059284409,0.477,0.458,1
"3416","COL4A1",0.000465733825759002,0.406536126540872,0.015,0.008,1
"3417","PRTG",0.000465848577831163,3.22655746043464,0.096,0.01,1
"3418","PHAX",0.000466230077152748,-0.418333095631589,0.588,0.644,1
"3419","MRPL45",0.000467233749773724,-0.330154773214586,0.331,0.357,1
"3420","IGBP1",0.000467505492680237,-0.600856556659983,0.554,0.651,1
"3421","RDM1",0.000468337400569591,1.03209194686787,0.062,0.03,1
"3422","EXOC2",0.000472738359685656,0.106858747564016,0.237,0.205,1
"3423","FAM111A-DT",0.000472769667312537,0.130843497836131,0.131,0.113,1
"3424","ABRACL",0.000473026731569003,-1.41148572056859,0.683,0.887,1
"3425","NRGN",0.000474383295328659,1.37607883572901,0.148,0.056,1
"3426","TIAM1",0.000474783422811105,1.76643207162726,0.129,0.034,1
"3427","RNF25",0.000475780985499918,0.678076197206408,0.108,0.066,1
"3428","YIPF3",0.000477351650723487,-0.367651931581533,0.575,0.628,1
"3429","GEN1",0.0004784551019,1.02285306000297,0.137,0.064,1
"3430","FBXL5",0.000479367159359402,-0.477648008479039,0.41,0.462,1
"3431","HIST1H1C",0.000481645751346049,-0.301394742196321,0.498,0.673,1
"3432","LAPTM4B",0.000484863501447314,-0.659793441549976,0.635,0.727,1
"3433","IER5L",0.000484984466986739,-1.37645696750265,0.435,0.682,1
"3434","MIR99AHG",0.000488497397046598,1.1814695709061,0.019,0.009,1
"3435","RBFA",0.00049130632779507,1.32399991173087,0.404,0.172,1
"3436","ORC3",0.000495587621082253,-0.671562925546149,0.246,0.341,1
"3437","ALDH18A1",0.000501239078403451,0.290403942459263,0.24,0.186,1
"3438","GAL",0.000505933758143591,0.667567575125379,0.079,0.036,1
"3439","NDUFB9",0.000510212106016955,-0.728929830371838,0.775,0.879,1
"3440","RTN3",0.000512069945634424,-0.389393338944463,0.819,0.842,1
"3441","RBM17",0.000512934425382207,-0.218643849320179,0.635,0.64,1
"3442","SULT2B1",0.000514345796628351,0.261437875609514,0.188,0.142,1
"3443","HMGB1",0.000514946273551465,-0.210417111605206,0.965,0.994,1
"3444","CCDC25",0.000514952383022428,0.596673193167553,0.687,0.497,1
"3445","TRUB2",0.000515961969105936,0.970097284894797,0.342,0.171,1
"3446","RAB2A",0.000516691988196816,-1.11663293814423,0.892,0.972,1
"3447","PAK3",0.000517121391090236,0.730808161896533,0.01,0.007,1
"3448","PTPRF",0.000517264686189208,-0.687444518876636,0.646,0.769,1
"3449","LAD1",0.000518261353663749,1.03487101283648,0.381,0.173,1
"3450","SOS1",0.000523758936259437,-0.734931841083506,0.231,0.313,1
"3451","MBD3",0.000525905080737835,1.3240739663489,0.319,0.13,1
"3452","AC092807.3",0.000526965404790341,1.48102985276501,0.027,0.01,1
"3453","MANEAL",0.000528420966438671,0.582832133287866,0.09,0.058,1
"3454","MSH6",0.00053095501922986,0.358039885990423,0.471,0.405,1
"3455","CALCOCO2",0.000532857836185133,-0.624640754346015,0.619,0.718,1
"3456","ANTKMT",0.000533630820350972,-2.11083335487199,0.5,0.88,1
"3457","ANKRD39",0.000535919160872326,-0.405306500186988,0.288,0.329,1
"3458","CD109",0.000543680522841262,-2.00322832708261,0.265,0.699,1
"3459","PIK3C2A",0.000544180681779143,-0.364250186266666,0.488,0.511,1
"3460","PTCD3",0.000544911998137263,0.116115832911999,0.408,0.341,1
"3461","ZNF704",0.000545118798612331,3.53177946716328,0.262,0.023,1
"3462","TEX30",0.000545446128952595,-0.487415413360148,0.21,0.258,1
"3463","SPINK8",0.000546369368685722,2.01307203921038,0.098,0.025,1
"3464","FAM184A",0.000548830959140782,1.54562590118276,0.092,0.031,1
"3465","ZMYM4",0.000551735226107485,0.240112116249243,0.542,0.416,1
"3466","ZADH2",0.000553458702812908,1.01035765451334,0.285,0.136,1
"3467","ILVBL",0.000557558890217364,0.240574938492934,0.24,0.193,1
"3468","UHRF1",0.000558812796362995,0.87248557921181,0.14,0.074,1
"3469","EFTUD2",0.000559708171664291,0.413391135889643,0.35,0.242,1
"3470","HSD3B7",0.000559840408208175,-1.36036761389206,0.169,0.378,1
"3471","LRRC8B",0.000560380664756219,0.138168816541917,0.237,0.191,1
"3472","NAE1",0.000560801915687307,-0.600350259044368,0.523,0.647,1
"3473","POLR3F",0.000562913848101222,0.228039981509537,0.16,0.125,1
"3474","TMSB15B.1",0.000565548691652579,0.128358234446536,0.013,0.013,1
"3475","ZNF524",0.000566148495631338,-0.557179939460491,0.252,0.31,1
"3476","MYO1E",0.000567521187511324,1.22417402186034,0.25,0.102,1
"3477","KLC2",0.000567875374058131,-0.888919756985299,0.204,0.318,1
"3478","ARMC7",0.000569615139225059,-0.575693614011761,0.113,0.159,1
"3479","AC022034.1",0.000570172848275594,1.99982349191296,0.144,0.036,1
"3480","PANK4",0.000572957087523144,-0.624357881404912,0.048,0.077,1
"3481","METTL2A",0.000574299541593205,-0.214781910156686,0.256,0.263,1
"3482","CNTLN",0.000575420273098893,0.499606086631087,0.175,0.114,1
"3483","RALGPS2",0.000577462955072936,-1.23892243105824,0.458,0.672,1
"3484","GAS2L3",0.000580502774422435,0.81562435948853,0.146,0.084,1
"3485","RFX5",0.000580552546279113,-0.113364863098989,0.162,0.161,1
"3486","RNASEH1",0.000584014067082871,-0.648079686254218,0.371,0.467,1
"3487","SPRY2",0.000585612285265728,-1.05556962639475,0.048,0.099,1
"3488","FGF13",0.000586791333569198,-2.57074379695904,0.029,0.149,1
"3489","CELSR1",0.000588470300781434,-0.884842904986883,0.233,0.362,1
"3490","FANCF",0.000589069111905764,0.116514129065329,0.273,0.235,1
"3491","DPP4",0.000589938125056863,-0.72542102470242,0.006,0.01,1
"3492","GALNT11",0.000590234099596466,1.08245388115641,0.412,0.202,1
"3493","DGCR2",0.000591689624592027,0.590978533389912,0.325,0.211,1
"3494","SLAIN1",0.000592936558629401,1.58746193058194,0.098,0.033,1
"3495","ZNF714",0.00059330869226765,-0.354583329334111,0.202,0.246,1
"3496","UCHL5",0.000594524649042282,-0.603517538123051,0.473,0.589,1
"3497","RNF39",0.000595739891600062,1.444726803992,0.335,0.143,1
"3498","TTC7B",0.000596642030015107,-1.97233576517294,0.002,0.014,1
"3499","SLC41A2",0.000599183899568935,1.48125868852421,0.177,0.062,1
"3500","STK24",0.000600449384208983,0.28143829114821,0.529,0.413,1
"3501","AKTIP",0.000600452909676706,-0.513204301543669,0.29,0.349,1
"3502","AP001347.1",0.000600834726681105,0.932649024292005,0.031,0.016,1
"3503","NDUFV1",0.000603804392409357,-0.601685656280175,0.44,0.543,1
"3504","SATB1",0.000604268879855034,2.16100546834638,0.052,0.01,1
"3505","ITIH2",0.000605441925966176,3.68981079002434,0.054,0.004,1
"3506","TRIAP1",0.000605941454454613,-1.03493655536462,0.313,0.529,1
"3507","ZNF410",0.000607658099130623,-0.119970697567031,0.252,0.25,1
"3508","S100A3",0.000608657275041766,0.116816612563845,0.04,0.039,1
"3509","AQP3",0.000613572248247704,-0.637083557756369,0.046,0.074,1
"3510","UHRF1BP1",0.000615346265513422,0.104226571973638,0.185,0.159,1
"3511","IGFL1",0.000616222061424532,3.86596774517817,0.071,0.008,1
"3512","IRS2",0.000616783517220221,1.65474928257768,0.185,0.059,1
"3513","RPS28",0.000619674427619297,-0.779571348094107,1,1,1
"3514","ETV5",0.000620077932365433,1.87630968939963,0.081,0.021,1
"3515","MRPL12",0.000621434793073641,-1.14140166742794,0.483,0.702,1
"3516","SLC2A9",0.00062371411674744,-0.625885351151505,0.006,0.011,1
"3517","DDA1",0.000623968570798783,-0.391078014987673,0.498,0.534,1
"3518","ATP5PD",0.000624456871362269,-1.65669612924973,0.865,0.974,1
"3519","RBBP4",0.000624894006079871,-0.397836087230034,0.623,0.654,1
"3520","LIG1",0.000625335148825298,0.718651551828687,0.213,0.138,1
"3521","FIG4",0.000626892521822346,0.621274975333885,0.171,0.107,1
"3522","ZNF593",0.000627958701220911,-0.362958005912239,0.588,0.655,1
"3523","MBNL2",0.000628842132301079,0.332958975529311,0.465,0.346,1
"3524","KLHDC3",0.000629953362636413,0.194545446286599,0.235,0.197,1
"3525","IL6R",0.000630203641074987,-0.63795818345208,0.094,0.134,1
"3526","UNC13D",0.000631101905158781,1.83285943336623,0.113,0.031,1
"3527","CASP8",0.000631202094787059,-0.395318998369357,0.212,0.248,1
"3528","MRPL3",0.000633195965720672,-0.333246435945942,0.648,0.673,1
"3529","SDHAF1",0.000634402080563444,-0.444224564462557,0.258,0.308,1
"3530","SPATS2",0.000635199085581815,-0.569307527944558,0.442,0.532,1
"3531","NINL",0.000635464609376424,0.708981799443355,0.088,0.054,1
"3532","LURAP1",0.000636184815010323,0.953200583232981,0.012,0.006,1
"3533","PTGR2",0.000638777574292106,-0.760969260009934,0.221,0.318,1
"3534","CBL",0.000640946966127997,0.563464234365439,0.256,0.16,1
"3535","ANP32B",0.00064131900565737,0.431661298235912,0.846,0.743,1
"3536","COX7C",0.000641402295032156,-1.41227864526228,1,0.999,1
"3537","PRKAR1B",0.000641444745342939,1.49034151296802,0.102,0.034,1
"3538","LAMB2",0.000642014774057492,-0.554147821216298,0.504,0.61,1
"3539","RAB25",0.000646039560877991,-1.01906534517622,0.673,0.84,1
"3540","MAP3K4",0.000646376450177508,0.592732026493561,0.363,0.238,1
"3541","EML4",0.000647053788274135,-0.410741597552701,0.377,0.415,1
"3542","PDHB",0.000649434782738285,-0.327738482220185,0.523,0.561,1
"3543","PSTPIP2",0.000652959710944618,-0.143602793386171,0.098,0.1,1
"3544","RNLS",0.000653493820640668,-0.126652724456233,0.079,0.083,1
"3545","AL392172.1",0.000654377188774282,-0.907368794085075,0.137,0.229,1
"3546","AC026765.3",0.000655664919374048,1.62538819017207,0.067,0.021,1
"3547","IFIH1",0.000655786227319315,-0.445035192058241,0.165,0.187,1
"3548","ZMYND19",0.000658205735997699,0.336102920395821,0.219,0.167,1
"3549","LAMTOR1",0.00065961825809635,-1.5680813009357,0.696,0.926,1
"3550","CDC42BPA",0.000664718750691146,-1.2893305474693,0.388,0.644,1
"3551","GTF3C3",0.000664724735460421,-0.144060760661459,0.287,0.278,1
"3552","AC007098.1",0.000666601737280401,1.37411464884849,0.01,0.006,1
"3553","UBE2M",0.000668526818265916,-1.24925768860775,0.646,0.848,1
"3554","LIPE-AS1",0.000668667099199454,1.50339766579346,0.106,0.036,1
"3555","IFRD1",0.00066938395241032,0.97396711164731,0.5,0.264,1
"3556","IFRD2",0.000670558790338274,-0.161535919516213,0.329,0.353,1
"3557","GYG1",0.00067162188809648,0.811836098998822,0.285,0.158,1
"3558","TRIM44",0.000672579873166028,-0.280354356960722,0.642,0.633,1
"3559","HM13",0.000673422089351928,-0.726233581773119,0.635,0.743,1
"3560","KCND2",0.000677521479762078,-1.49660233420654,0.042,0.097,1
"3561","AGL",0.000678314816558929,0.123316473890749,0.413,0.362,1
"3562","BMP4",0.000678878222167082,0.678969230376915,0.129,0.078,1
"3563","AKAP5",0.000679246573569214,1.37169198658164,0.062,0.023,1
"3564","SEPHS2",0.000681508117844696,-1.60785551550181,0.567,0.85,1
"3565","KREMEN1",0.000682282823995724,0.107960901170522,0.081,0.072,1
"3566","RIPK2",0.000682356284773374,0.502361619040936,0.292,0.198,1
"3567","CTPS2",0.000683722333407207,0.439645244562125,0.156,0.111,1
"3568","PDS5B",0.000683930648909042,0.332921912276932,0.425,0.339,1
"3569","TOR2A",0.000684503682854145,1.05034684057789,0.188,0.091,1
"3570","PHPT1",0.000685186053902137,-0.347939026496522,0.948,0.945,1
"3571","AMD1",0.000685834795897714,-0.816475307605512,0.402,0.57,1
"3572","SCYL2",0.000687961979928091,-0.571649767631293,0.412,0.487,1
"3573","GAB1",0.000688576662059915,0.598944055630775,0.281,0.174,1
"3574","NECAP2",0.000690490183988352,0.324479570962577,0.379,0.286,1
"3575","RAP2C",0.000692198653964669,-0.220218374713725,0.265,0.278,1
"3576","NCBP1",0.000693669566248319,1.06446245404174,0.219,0.1,1
"3577","SGPP1",0.000693999118430039,0.2973686906659,0.202,0.162,1
"3578","STK16",0.000694094629658405,0.396898044492782,0.325,0.235,1
"3579","GLUL",0.000694356265037436,-2.39994437623622,0.377,0.887,1
"3580","CDC27",0.000696972766595097,0.369823984662167,0.423,0.311,1
"3581","OXLD1",0.000698740058005339,-1.77862631414569,0.438,0.801,1
"3582","L3MBTL2",0.000699316421811362,1.39876412460287,0.21,0.077,1
"3583","METTL25",0.000699811336177462,0.199848100220953,0.15,0.121,1
"3584","PEA15",0.000700264623829319,-0.910594456359138,0.271,0.399,1
"3585","HIST1H3F",0.000704589438713997,2.86952556459136,0.077,0.014,1
"3586","DUSP7",0.000704621646508629,-0.684905864963707,0.023,0.038,1
"3587","CEP152",0.00070509790981939,1.1318388031815,0.148,0.062,1
"3588","HIST1H3H",0.000705623119856216,0.519517331156738,0.079,0.054,1
"3589","BLVRB",0.000711479980922836,-2.87738445588294,0.66,0.959,1
"3590","IDH3B",0.000712774935710585,-0.210666255165154,0.385,0.384,1
"3591","PLAGL2",0.000714929267015843,-0.655800929055792,0.056,0.085,1
"3592","ZNF480",0.000717004061643884,-0.621130996701021,0.288,0.379,1
"3593","FDX2",0.000718822068166603,-0.547861635363595,0.352,0.432,1
"3594","ZNF888",0.000720333242334813,1.00270408196991,0.088,0.042,1
"3595","VWA5A",0.000721232575572252,1.44548240678139,0.313,0.114,1
"3596","SWI5",0.000721723534021921,0.398412822191167,0.562,0.438,1
"3597","UPF3A",0.000722718263765092,-0.875516438991932,0.6,0.752,1
"3598","TUSC2",0.000724069006803205,-1.12156049038863,0.467,0.677,1
"3599","TENT5B",0.00072540318119101,0.437375141773208,0.421,0.337,1
"3600","EXOC7",0.000725998234799059,-0.959542738620975,0.375,0.543,1
"3601","CTCF",0.000727216924259153,-0.524594967159465,0.465,0.558,1
"3602","NUP88",0.000727230156633283,1.59650707018494,0.273,0.092,1
"3603","TMEM159",0.000729130421046048,-0.720004692609704,0.262,0.358,1
"3604","STIP1",0.000732453912353351,-0.56234969430117,0.587,0.679,1
"3605","DNAL4",0.000732487131763268,0.832104293311885,0.177,0.1,1
"3606","CEACAM5",0.000735533414255169,-0.944583932100298,0.04,0.122,1
"3607","LZTFL1",0.000735663447320605,1.23819216091804,0.292,0.121,1
"3608","MRPS16",0.000739192075182686,-1.14239156809479,0.637,0.84,1
"3609","EXOC4",0.000742162683793431,0.566133421141424,0.329,0.212,1
"3610","SLC31A1",0.000743774279256373,1.08327267025338,0.394,0.184,1
"3611","HIST1H2BB",0.000744686801117817,4.01797083862322,0.031,0.002,1
"3612","RNF10",0.000747651866432873,-1.31508826336083,0.475,0.738,1
"3613","RILPL1",0.000748968565291085,-0.389279070595357,0.185,0.22,1
"3614","TMSB15A",0.000749714677423728,2.53196681799023,0.09,0.016,1
"3615","INPP1",0.000750739687477222,-0.412210146916166,0.079,0.1,1
"3616","AC003991.1",0.000751936544354575,1.06729855098679,0.031,0.011,1
"3617","TAPBP",0.000752546187119834,-1.22191672098666,0.675,0.878,1
"3618","NDUFC2",0.000753277147771161,-2.34095778129335,0.96,0.992,1
"3619","KIAA0100",0.000757823325084637,-0.302203645934112,0.469,0.488,1
"3620","LAMC1",0.000758793378086039,-2.31918819581344,0.158,0.595,1
"3621","BCAS2",0.000761727333342948,-0.720975119671228,0.483,0.64,1
"3622","SSH1",0.000765891488438695,-0.815805791757366,0.096,0.16,1
"3623","TP53I13",0.000767641819418376,-1.13471454144646,0.262,0.442,1
"3624","OTULINL",0.000770102636822153,4.48202401500089,0.113,0.005,1
"3625","DDX54",0.000773842210379073,-0.858026962922985,0.392,0.552,1
"3626","NFYB",0.000774307315488555,-0.338996534532113,0.36,0.385,1
"3627","ACSS1",0.000774898779309263,-2.4094916704365,0.013,0.076,1
"3628","RPS14",0.000776732130419214,-0.160728375994647,1,1,1
"3629","THRSP",0.00077987679707399,-2.73988212201681,0.073,0.416,1
"3630","MED18",0.000780357487080847,0.494318371882599,0.185,0.121,1
"3631","BNIP1",0.000780563417957947,0.309984311428779,0.162,0.126,1
"3632","AC022613.3",0.000781605818965058,2.40030417282936,0.1,0.019,1
"3633","SLC25A13",0.000781763956116408,-0.275298492896755,0.242,0.263,1
"3634","THSD4",0.000782254440727584,-0.207522992311846,0.315,0.343,1
"3635","SETD3",0.000782433457876887,-0.935240192544285,0.363,0.52,1
"3636","SNRPA1",0.000784321880864427,-0.985261102080747,0.521,0.741,1
"3637","HCAR2",0.00078753018841657,0.380015250288179,0.012,0.01,1
"3638","CPNE3",0.000788635344083874,-1.01559108522365,0.825,0.925,1
"3639","RSU1",0.000791360415949743,0.112642446784984,0.313,0.26,1
"3640","DCAF1",0.000791748248141793,0.240829322002451,0.227,0.186,1
"3641","RMRP",0.000793866079876048,2.06282507440748,0.065,0.016,1
"3642","F3",0.000795876805317984,1.86466390863132,0.221,0.07,1
"3643","PPP1R14A",0.000796363419602799,1.67742706556851,0.019,0.005,1
"3644","PSMD13",0.000796715321199274,-0.712784503945345,0.519,0.659,1
"3645","EXOSC3",0.000798693474442834,0.704777553713466,0.356,0.216,1
"3646","ATG101",0.000799814550511345,-0.714739014873252,0.46,0.581,1
"3647","PEX26",0.000801789661139101,1.21936617866463,0.283,0.122,1
"3648","ABHD11",0.000804169681970547,-0.467981656266771,0.529,0.582,1
"3649","HSD17B7",0.000805490898590648,-1.21352494235881,0.383,0.537,1
"3650","ZSWIM6",0.000808497146374795,0.442936681592932,0.313,0.22,1
"3651","MOAP1",0.000809031375935832,0.221362298029611,0.237,0.189,1
"3652","F2R",0.000810092914962783,1.93705084323965,0.048,0.011,1
"3653","AC074212.1",0.00081061344023003,1.38792044837353,0.088,0.033,1
"3654","EPCAM",0.000811041263867301,-0.752238750384719,0.867,0.935,1
"3655","MATN3",0.00081145306463138,3.1814695709061,0.037,0.004,1
"3656","CYBC1",0.000811713972155109,-1.09267679004792,0.321,0.531,1
"3657","TBC1D4",0.000813202833471447,1.9943840183056,0.387,0.098,1
"3658","SIK3",0.000813873883185846,0.420877258431046,0.3,0.207,1
"3659","DNAJC19",0.000816107606796472,-0.941660401640611,0.598,0.763,1
"3660","HGSNAT",0.000816324333833256,0.625207382438251,0.16,0.1,1
"3661","TIPIN",0.000816832429392292,-0.241741859818445,0.154,0.176,1
"3662","ABCA12",0.000817315902255432,-1.0142185266013,0.135,0.239,1
"3663","WDR60",0.000818334524059062,0.924433905693748,0.406,0.204,1
"3664","HINT2",0.00081864101374318,-0.226251065751897,0.583,0.583,1
"3665","PPARG",0.000824637452630314,1.09900741071413,0.06,0.03,1
"3666","PPP2R1B",0.000826673525927138,0.20244369999984,0.181,0.147,1
"3667","TPGS1",0.000826994386877726,0.561073376690358,0.321,0.208,1
"3668","FMNL2",0.000827065924358456,2.19527537043113,0.113,0.022,1
"3669","UBA5",0.000831410239370671,0.205618122742274,0.412,0.331,1
"3670","SNX17",0.000832782044372739,-0.608908431527134,0.412,0.501,1
"3671","HOOK1",0.000833080345128827,-0.297572808595035,0.438,0.454,1
"3672","TIMM8A",0.00083408523964366,-0.374447758463299,0.183,0.207,1
"3673","MAPK8IP1",0.000835402485756516,1.42905032433338,0.096,0.035,1
"3674","PARP9",0.000835679871338569,-0.507874866986048,0.362,0.462,1
"3675","HOXB5",0.000837029677385901,-2.47775838857355,0.081,0.398,1
"3676","HBS1L",0.000842073330591689,-0.625885351151505,0.388,0.474,1
"3677","OGFOD2",0.000843720088563229,-0.493435055127856,0.1,0.14,1
"3678","TMEM53",0.000847240171880802,-0.377781673712233,0.208,0.246,1
"3679","CFAP300",0.000848592813476954,1.38140714141485,0.063,0.024,1
"3680","SMURF2",0.000850594170675272,0.105313299795814,0.187,0.164,1
"3681","PAFAH1B1",0.000850636630153751,0.533234607001519,0.735,0.529,1
"3682","AC018521.5",0.000854684271044346,0.880229161235708,0.213,0.113,1
"3683","C1orf53",0.000854724363221679,-1.84884751976353,0.158,0.441,1
"3684","NXPE3",0.000856314879058719,-1.1255425319883,0.19,0.323,1
"3685","TMEM116",0.000856573278828558,-0.960458044139284,0.14,0.237,1
