"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"8712","TCEANC",0.0591034122190188,0.431240210355197,0.037,0.028,1
"8713","TMEM39A",0.0591189673258242,0.208084660177423,0.116,0.099,1
"8714","ZNF222",0.0591534489001473,-0.295083749380086,0.037,0.046,1
"8715","EFEMP1",0.0592582580421612,-0.189678714598321,0.074,0.087,1
"8716","RBMS3",0.0593892762448539,-0.969169883063378,0.004,0.01,1
"8717","ALG1L2",0.0594535600493118,0.392893898705715,0.01,0.007,1
"8718","SPOCD1",0.0595301173859245,0.568467552260877,0.173,0.119,1
"8719","AKR1B1",0.0596314997390088,-1.76919526332249,0.017,0.057,1
"8720","ABLIM2",0.0596774783507934,-0.274159005446769,0.02,0.025,1
"8721","KCTD21",0.0597582017552937,0.428308520710076,0.161,0.119,1
"8722","GSN",0.059775763165262,-0.389714727403266,0.453,0.517,1
"8723","APBA3",0.0599622086269457,-0.664756317355006,0.023,0.037,1
"8724","ADM5",0.0599756060692139,-0.776318484771558,0.008,0.014,1
"8725","TGIF2",0.0600836252340113,-0.284353373608884,0.051,0.061,1
"8726","SCGB1D2",0.060155174292091,-1.59497938581975,0.021,0.046,1
"8727","GLB1L",0.0602801078676544,0.188753181925489,0.033,0.029,1
"8728","AC003991.1",0.0603859268332127,-0.570580225269171,0.011,0.014,1
"8729","METTL25",0.0605143239807162,0.285595305193301,0.133,0.113,1
"8730","MED28",0.0605846164411945,0.171312243366322,0.443,0.395,1
"8731","EIF1B-AS1",0.0606484269758675,0.622406359371681,0.038,0.025,1
"8732","AC010996.1",0.0606815492623019,0.666127736800998,0.018,0.013,1
"8733","PROCA1",0.0607285964031506,-0.828673889832694,0.009,0.015,1
"8734","ZNF547",0.0607385126577808,-0.659720727457707,0.019,0.029,1
"8735","ZNF880",0.0608507430066866,0.153799493809208,0.249,0.217,1
"8736","RCN2",0.0608734859296107,0.30631998457958,0.91,0.823,1
"8737","AC005899.5",0.0608942780319055,1.0992711730385,0.017,0.008,1
"8738","FALEC",0.0609065774106451,0.915734687519073,0.017,0.009,1
"8739","CST5",0.061000173766564,-0.388248033092984,0.012,0.016,1
"8740","DROSHA",0.0610395906994809,0.162280970564299,0.174,0.155,1
"8741","USP21",0.0610608833186173,0.390650204566254,0.077,0.058,1
"8742","VAMP5",0.0610834396405277,-0.161309215567834,0.099,0.105,1
"8743","DTX3",0.0611379046301726,0.237235153294082,0.245,0.201,1
"8744","CDHR3",0.061201848522168,-0.83207246629456,0.014,0.023,1
"8745","IFIT2",0.0612081826816824,-0.560413527268722,0.051,0.046,1
"8746","CD160",0.061267527574238,1.09669262893672,0.012,0.006,1
"8747","AL049597.2",0.0614378752470658,-0.285945193365118,0.014,0.016,1
"8748","ADCY5",0.0616621590571284,-4.06653771993158,0.001,0.014,1
"8749","SPRY3",0.0617442185266193,0.665545652854878,0.017,0.011,1
"8750","ATP2B1-AS1",0.0618439686739611,0.394607313444987,0.093,0.073,1
"8751","CDC42SE1",0.0619112694556125,0.232836694100871,0.695,0.623,1
"8752","TNC",0.0619258916598014,-1.39514599332947,0.093,0.182,1
"8753","AC023157.3",0.0619263613883189,0.544896992150766,0.065,0.048,1
"8754","AK5",0.0620405360585879,-2.95652871515116,0.016,0.112,1
"8755","TTC21A",0.0621169522306982,0.317931841024492,0.028,0.023,1
"8756","CXXC4",0.0622771878116912,0.481559487037711,0.044,0.032,1
"8757","LINC02447",0.0623371450076573,-0.108927366715196,0.017,0.017,1
"8758","RRP8",0.062339194745097,0.304753426271226,0.305,0.257,1
"8759","DNAH7",0.0624209871672984,-0.682804340570748,0.018,0.029,1
"8760","RGS5",0.062426265645531,0.403265066956165,0.439,0.367,1
"8761","ATF1",0.0624883120518454,0.125319019626538,0.242,0.219,1
"8762","HSD17B7",0.0626013851901349,0.372147970486282,0.56,0.489,1
"8763","RGS11",0.0626335562505029,0.439072054706613,0.102,0.073,1
"8764","ATRIP",0.0627896870603603,-0.213004641873081,0.099,0.116,1
"8765","UBE2Z",0.0631152170917237,0.110205065482898,0.52,0.481,1
"8766","TAPBP",0.0631550043648901,0.162000435438157,0.888,0.835,1
"8767","VSIG10L2",0.0631685210462832,-1.00764403087801,0.037,0.074,1
"8768","ICAM2",0.0632577095988746,-0.617697512562001,0.011,0.018,1
"8769","PPP1CC",0.0633313211292728,0.170714369178962,0.779,0.716,1
"8770","SRXN1",0.0633934210100131,0.474380448083552,0.481,0.387,1
"8771","ZNF223",0.0635704238924055,0.539305143906411,0.062,0.043,1
"8772","AL353138.1",0.0637448100406109,0.419170636177184,0.022,0.018,1
"8773","RBM11",0.0637802182978059,0.436966583784177,0.191,0.142,1
"8774","FGF10",0.0638126191639319,0.935131100429036,0.025,0.016,1
"8775","ZNF599",0.0639595230294442,-0.24683169475744,0.089,0.105,1
"8776","ZFR2",0.0640474256320589,-0.31482554039619,0.017,0.021,1
"8777","POLM",0.0641038861632212,0.243052040392537,0.095,0.08,1
"8778","BAIAP3",0.0641070329014761,0.214748390458434,0.092,0.084,1
"8779","HAUS5",0.0641541224185079,-0.179596713667309,0.07,0.079,1
"8780","UBL7-AS1",0.0642286742438152,0.249447791960857,0.148,0.125,1
"8781","AC016705.2",0.0642307004678677,-0.753887438632231,0.009,0.015,1
"8782","AC011921.1",0.0642340450434815,0.655320981844415,0.033,0.021,1
"8783","MTMR9",0.0642777774777379,0.101980460296484,0.094,0.087,1
"8784","TTC7A",0.0643537699750635,0.202148353678801,0.076,0.067,1
"8785","UNKL",0.0644266695851244,0.467103772778951,0.381,0.289,1
"8786","C16orf87",0.0644644461836479,0.214939387352986,0.323,0.272,1
"8787","RARRES2",0.0645719232557959,-1.94624348621387,0.01,0.019,1
"8788","ITIH4",0.0645763610615261,0.543371137919804,0.019,0.013,1
"8789","MAP3K9",0.0648300290894041,0.244506890594469,0.13,0.11,1
"8790","ZNF581",0.0648553698066591,-0.197372804934929,0.169,0.19,1
"8791","POLR1C",0.0648870345689816,-0.170063740268402,0.168,0.194,1
"8792","HPX",0.0650152894802053,-2.28921438814924,0.013,0.051,1
"8793","BCDIN3D-AS1",0.0650969721165571,0.805270416521491,0.019,0.011,1
"8794","AP001469.3",0.0651025422950489,0.943446368641039,0.025,0.013,1
"8795","GIPR",0.0651429676620217,0.451787587759283,0.058,0.042,1
"8796","MOGAT2",0.0651569341926723,-0.659720727457707,0.019,0.029,1
"8797","TEFM",0.0651875335250433,0.232048191174265,0.21,0.189,1
"8798","AC092902.4",0.0653369759369643,0.854852445372051,0.017,0.01,1
"8799","AGTR1",0.065355005120557,-0.662995859490568,0.02,0.035,1
"8800","COMMD10",0.0654338695924105,0.127783506364854,0.435,0.392,1
"8801","PLAT",0.0655624370706313,-0.510236712754615,0.236,0.295,1
"8802","MAGEE1",0.0656463774448917,0.381398259867885,0.033,0.026,1
"8803","KANSL1-AS1",0.0657235505129617,-0.105319961933707,0.115,0.122,1
"8804","AL390195.2",0.0657352049302119,0.852178311073726,0.014,0.008,1
"8805","HES2",0.0657352128566174,-1.03072764399105,0.025,0.051,1
"8806","PVR",0.0657636701745508,0.157898903009206,0.128,0.115,1
"8807","MAFIP",0.0658191107572664,0.629785889737279,0.03,0.019,1
"8808","KLHDC2",0.0658684978456657,0.191700881276647,0.584,0.527,1
"8809","AC004990.1",0.0660467798884862,0.707987421609316,0.051,0.031,1
"8810","MTUS2",0.0660679896776063,0.518424780789574,0.03,0.022,1
"8811","AL391832.2",0.0661812483622178,0.482216645157716,0.268,0.197,1
"8812","PRR4",0.0661988627725489,-0.455103007849235,0.032,0.043,1
"8813","TCFL5",0.0662499835553529,0.372336732055514,0.215,0.171,1
"8814","SEMA6B",0.0662859597509247,-0.325384328801943,0.02,0.026,1
"8815","AL359091.4",0.0663536925447867,0.277758187984234,0.011,0.01,1
"8816","ZNF410",0.0664085989444083,0.214025053746922,0.267,0.232,1
"8817","AC129492.1",0.0665601629152412,0.374226604465631,0.013,0.009,1
"8818","KLK10",0.0666214430210043,-2.46220989434349,0.006,0.023,1
"8819","TMEM117",0.066679523168312,0.364910137079317,0.043,0.034,1
"8820","ZKSCAN4",0.0666882068000889,0.358350845464311,0.07,0.057,1
"8821","MDM1",0.0668191938071399,0.27467954605559,0.137,0.121,1
"8822","PAIP2B",0.0668996148930448,-0.24438713889288,0.127,0.151,1
"8823","TRIM59",0.0669154155733827,-0.113952933024355,0.096,0.101,1
"8824","ROCR",0.0669155837643818,-1.56316275370669,0.008,0.022,1
"8825","LINC01209",0.0670580133173905,1.02983067454065,0.012,0.005,1
"8826","SLC5A6",0.067200024130105,-0.564037379402399,0.101,0.151,1
"8827","CUEDC1",0.0673640218722846,0.382723746435818,0.272,0.21,1
"8828","AC021092.1",0.0674654032716379,0.773715682646645,0.016,0.009,1
"8829","ZMYM1",0.0674932928791835,0.188189324695429,0.242,0.214,1
"8830","CXorf40A",0.0675106451637306,-0.320147112976108,0.064,0.081,1
"8831","B3GALNT1",0.0675115177771446,0.277205960210645,0.184,0.153,1
"8832","PLK3",0.067537348335174,-0.402296289966497,0.158,0.195,1
"8833","ARMCX5",0.0675554842410264,0.13699567415355,0.09,0.079,1
"8834","KIAA1324",0.0675685308918931,-0.114243096951497,0.562,0.564,1
"8835","SPIDR",0.0675976087068818,-0.134348503721204,0.141,0.155,1
"8836","PLXNA1",0.0677603716426026,0.207368860092837,0.091,0.081,1
"8837","ZNF433",0.0677709665154458,-0.119119317740453,0.103,0.113,1
"8838","RABL2A",0.0677868841003549,0.342298440178945,0.074,0.059,1
"8839","CDK3",0.0678832336744108,-0.391787522211074,0.018,0.022,1
"8840","PIGX",0.0679175458930324,0.153249719531943,0.604,0.547,1
"8841","FADD",0.0680274889130693,0.117131117798889,0.341,0.309,1
"8842","LAD1",0.0680642949901854,-0.136352840833952,0.178,0.201,1
"8843","AC024060.2",0.0681836467620731,0.429419774730829,0.026,0.02,1
"8844","CLDN1",0.0682317572839158,-3.21792676993647,0.007,0.064,1
"8845","ZNF233",0.0683541053439673,0.664781311093481,0.015,0.009,1
"8846","RIPK3",0.0684067351210875,-0.245507860976902,0.033,0.038,1
"8847","HELQ",0.0684418287749376,-0.126643302994033,0.151,0.164,1
"8848","ZBTB47",0.0684862664483031,0.266676182502295,0.069,0.057,1
"8849","SNHG21",0.068573397907116,0.150947879756711,0.093,0.082,1
"8850","DAPL1",0.068591430478794,0.23363340402111,0.255,0.209,1
"8851","PIAS3",0.0687585819143708,0.301684027229715,0.261,0.222,1
"8852","EFCAB7",0.0688566543326922,0.391254821581725,0.152,0.122,1
"8853","TNFRSF14-AS1",0.0689139492604025,-0.222656921848865,0.064,0.073,1
"8854","AL022322.1",0.0691495362105522,0.764945473018914,0.012,0.007,1
"8855","PPFIBP2",0.0691696156321455,-0.263055195508783,0.138,0.161,1
"8856","MPZL2",0.0692427727670498,-0.491879040515884,0.185,0.242,1
"8857","AF274573.1",0.0692494087604881,-0.345812766772587,0.009,0.013,1
"8858","ZNF662",0.069383284094987,0.349111652562437,0.081,0.065,1
"8859","PMEPA1",0.069383895824056,0.162536608917211,0.336,0.305,1
"8860","MANEA-DT",0.0694826560687806,0.960647109394649,0.013,0.007,1
"8861","KCTD17",0.0694918193269129,-0.353819672012054,0.035,0.044,1
"8862","SLC18B1",0.0694983402920605,0.225120074530873,0.102,0.085,1
"8863","LINC00574",0.0695747228132306,-0.13692704782298,0.01,0.009,1
"8864","TBC1D30",0.0696061640965639,0.262884911502704,0.254,0.22,1
"8865","Z92544.1",0.0696239619637943,-0.392307881113338,0.011,0.013,1
"8866","LIF",0.0696871537380008,-0.867992040549503,0.04,0.066,1
"8867","LZTFL1",0.0697665604680047,-0.127438543412728,0.128,0.141,1
"8868","CSTF1",0.0698855687745699,0.192257503336018,0.281,0.251,1
"8869","OPRD1",0.0699253209709182,0.61126580176648,0.012,0.007,1
"8870","CCDC183",0.0699304489653,-0.425255473820684,0.04,0.054,1
"8871","AL353622.1",0.0699474464584034,0.476059489249707,0.141,0.102,1
"8872","AC008074.2",0.0700048045157198,0.939888549227851,0.016,0.007,1
"8873","BTG1",0.070032862015834,-0.264988183842185,0.865,0.891,1
"8874","MICU3",0.0700445842525338,-1.94254900265613,0.004,0.02,1
"8875","ZNF575",0.0701176949845015,0.640883598620609,0.017,0.011,1
"8876","KIAA1143",0.0701259675866232,0.245276297191583,0.418,0.362,1
"8877","COL9A3",0.0702541747597098,-0.361562240009813,0.065,0.081,1
"8878","PDIA2",0.070302446358016,-0.462209894343495,0.008,0.011,1
"8879","DGCR8",0.0703599867049082,0.12228627316712,0.118,0.11,1
"8880","AC092944.1",0.0703790180567834,0.482681595705067,0.101,0.072,1
"8881","CCN5",0.0704086250568602,-0.601323748700279,0.028,0.04,1
"8882","TRAM2",0.0704597552069311,0.25539037495578,0.131,0.109,1
"8883","BAG1",0.0704858486234029,-0.116287416905254,0.623,0.635,1
"8884","NSUN7",0.0706526129996761,0.192731169367254,0.115,0.103,1
"8885","CFAP43",0.0706718768767115,-0.785251609541566,0.006,0.011,1
"8886","SATB2",0.0707242108762239,0.467036414828232,0.063,0.043,1
"8887","AL356215.1",0.0708974968918947,0.799710891179591,0.01,0.006,1
"8888","TSPAN12",0.0709033965503304,0.507567361400723,0.086,0.058,1
"8889","BNIP1",0.0709380081749798,-0.205049768742433,0.121,0.138,1
"8890","ARHGEF2",0.0710778179376479,0.379588102740964,0.271,0.215,1
"8891","ZNF367",0.071114649020251,-0.910782491625425,0.021,0.04,1
"8892","TNFRSF1B",0.071201081229805,-0.789003744402673,0.01,0.015,1
"8893","GPER1",0.0712987608735706,-0.432141859405924,0.012,0.014,1
"8894","GYPC",0.0714427973570583,-1.02432277202464,0.012,0.019,1
"8895","LEF1",0.0715039492775454,-0.196914382039753,0.03,0.033,1
"8896","CDKN2B",0.0715407707927331,0.338000132983156,0.066,0.053,1
"8897","AC079781.5",0.0715575138532181,0.339454639744254,0.048,0.037,1
"8898","AL353572.4",0.071840976732722,-0.700982692643962,0.014,0.023,1
"8899","ZDHHC13",0.0718861036387658,0.299017307356038,0.182,0.151,1
"8900","FUT8-AS1",0.0718909995677006,0.52578816920306,0.078,0.055,1
"8901","SCNN1D",0.0719584201949797,-0.512879339128436,0.009,0.013,1
"8902","C11orf58",0.0720046139205318,0.19920027554807,0.963,0.946,1
"8903","LYG2",0.0720235829312595,0.939888549227851,0.016,0.008,1
"8904","ZNF516",0.0723580406301549,0.192848908887067,0.092,0.079,1
"8905","ELMO2",0.0723911272056194,0.220133596565264,0.182,0.162,1
"8906","TNFRSF11A",0.0726084519764835,-1.39329772337576,0.009,0.021,1
"8907","FASTKD5",0.0726913771110025,0.351042614019466,0.173,0.143,1
"8908","YY1AP1",0.0727188818940207,0.264451007334716,0.407,0.359,1
"8909","ZNF576",0.0727954006389742,-0.112128920400662,0.188,0.202,1
"8910","TPGS2",0.0727965605744226,0.148080228006105,0.612,0.556,1
"8911","TRPM2",0.072799533520671,-0.281404843304866,0.038,0.047,1
"8912","UCKL1-AS1",0.0728283998692873,0.928225631702271,0.013,0.007,1
"8913","AC146944.4",0.0730043265422019,0.779811333741885,0.038,0.022,1
"8914","GSTZ1",0.0730939693608321,-0.791378551590577,0.162,0.261,1
"8915","STARD3NL",0.073101477240195,0.224962203320433,0.334,0.29,1
"8916","CYP39A1",0.0731401172807858,0.493254205054668,0.022,0.016,1
"8917","C19orf73",0.0732676851294431,-0.774153900658235,0.026,0.044,1
"8918","IKBIP",0.0732892449970407,-0.436581221520188,0.117,0.158,1
"8919","PBX3",0.0734063522486998,-2.83546305549533,0.006,0.039,1
"8920","CXCR4",0.0734829906683336,-2.11455923479453,0.009,0.041,1
"8921","ANTXR1",0.0735881433259838,-0.400655223826859,0.027,0.036,1
"8922","PDZD2",0.0736510007888152,-1.2768306636934,0.011,0.028,1
"8923","AC107993.1",0.0736736116352514,0.721053947304592,0.017,0.011,1
"8924","CDK18",0.0737403275490662,0.354926048506695,0.129,0.098,1
"8925","AC006449.6",0.0737734732287685,-0.17270327714851,0.039,0.043,1
"8926","C5orf46",0.0738181823399435,-3.75180512644842,0.001,0.019,1
"8927","CARS",0.0738311203231148,0.133489677318372,0.249,0.229,1
"8928","FAM122C",0.0740359724790217,0.29868720895833,0.034,0.029,1
"8929","SRRD",0.074062617572346,-0.197808119316655,0.163,0.193,1
"8930","TLE2",0.074075329377964,-0.659720727457707,0.045,0.07,1
"8931","RTN4RL2",0.0740962693839257,-0.128396190338624,0.037,0.039,1
"8932","AC093627.5",0.074218406860796,0.477782796292228,0.01,0.007,1
"8933","DKKL1",0.0742371445196325,-0.573241206732239,0.007,0.011,1
"8934","IPO4",0.0743954040413729,-0.151457726509717,0.137,0.151,1
"8935","POLRMT",0.0744194641489813,-0.467075649515311,0.06,0.082,1
"8936","MBD1",0.0744293701083074,0.174169048762639,0.233,0.205,1
"8937","THUMPD3",0.0746145306722879,0.16490411763026,0.527,0.489,1
"8938","CTH",0.0746329645138143,-0.464850984400798,0.017,0.024,1
"8939","AL008727.1",0.0747462772451364,0.873711472623367,0.01,0.005,1
"8940","NIBAN2",0.0748345365497898,-0.54733245183473,0.114,0.152,1
"8941","ZNF490",0.0748488967956014,0.143938390442496,0.111,0.098,1
"8942","AC245014.3",0.0748659951588271,-0.685715935990651,0.007,0.011,1
"8943","AC107982.3",0.074939762383951,0.670427874234624,0.01,0.006,1
"8944","RNLS",0.0749784557678939,0.322372883986524,0.091,0.075,1
"8945","GALNT2",0.0750212687233246,0.322346648966325,0.563,0.469,1
"8946","PKN3",0.0751503160453252,-1.63567525349106,0.007,0.021,1
"8947","PTRH1",0.075156045669342,-0.575838318218278,0.109,0.156,1
"8948","TRAF3IP2-AS1",0.0752535680544445,0.225016725912262,0.043,0.036,1
"8949","NEK11",0.0752540938891683,0.145939232539783,0.116,0.106,1
"8950","AC004148.1",0.0753098272834997,-0.401922969990061,0.031,0.041,1
"8951","AL031123.2",0.0753137172855252,0.873711472623367,0.011,0.005,1
"8952","KRBOX1",0.0753945481202138,-2.11455923479453,0.004,0.015,1
"8953","ITFG1",0.0754715751687037,0.228435045199077,0.558,0.484,1
"8954","PXDC1",0.075508340348553,-0.43178373726411,0.023,0.031,1
"8955","SGK1",0.0755284329418497,-1.3455136696344,0.018,0.033,1
"8956","AL020996.1",0.0755961920695629,0.40739346840083,0.014,0.01,1
"8957","TRMT2A",0.0756036524839166,-0.447238634400836,0.066,0.093,1
"8958","AL132780.2",0.0756157131264716,0.354926048506695,0.011,0.008,1
"8959","LIFR-AS1",0.0758076762129904,0.3872155864632,0.022,0.016,1
"8960","TEKT3",0.0760397334485406,-1.04717239506465,0.005,0.011,1
"8961","CXCL12",0.0760904563035151,0.605063460326047,0.087,0.056,1
"8962","CAMLG",0.0762022265039877,0.187490989700147,0.84,0.772,1
"8963","KRT6B",0.0762088536049812,-1.64590475775922,0.044,0.082,1
"8964","CPE",0.0762561228172044,0.115506417581592,0.788,0.719,1
"8965","CHL1",0.0763894837024893,-3.49949712720769,0.001,0.011,1
"8966","ANKZF1",0.0764078310084864,-0.540193578719327,0.095,0.13,1
"8967","ALKBH8",0.0764227205699678,0.128417518698014,0.03,0.027,1
"8968","KIAA1586",0.0765569740252985,0.161127275947928,0.168,0.157,1
"8969","AC055854.1",0.0765739004863831,1.05947016498052,0.013,0.006,1
"8970","ZNF625",0.0770163278537696,0.311424409870108,0.074,0.06,1
"8971","IGFBP5",0.0770423308250205,-3.14579032364767,0.005,0.016,1
"8972","AL391121.1",0.0771322176333837,0.697612703560854,0.02,0.013,1
"8973","TTC28-AS1",0.0771678166744777,-0.509393163350189,0.066,0.094,1
"8974","CD55",0.0771815805984718,-0.264239876273182,0.25,0.266,1
"8975","CLDN8",0.077267701455029,-1.58495295905573,0.016,0.039,1
"8976","ZNF703",0.0772807489769237,-0.190785636131968,0.138,0.156,1
"8977","LINC00653",0.0773020655640677,0.468794013064973,0.029,0.021,1
"8978","AC079140.6",0.0773246870622628,0.263657990939381,0.011,0.008,1
"8979","ORM1",0.0773867738579829,-0.258605604411232,0.024,0.027,1
"8980","TMEM243",0.0774723912372905,0.134554581220403,0.285,0.254,1
"8981","FUT2",0.0775548766762122,0.381082191284983,0.094,0.071,1
"8982","AL133353.1",0.077555722866469,0.382815445680165,0.029,0.021,1
"8983","KRT23",0.0777163960580974,-1.5624810739215,0.123,0.197,1
"8984","ARHGAP4",0.0777219966705539,-1.13692704782298,0.005,0.01,1
"8985","GINM1",0.0777304347931176,0.317417984627494,0.862,0.778,1
"8986","APOL4",0.0777319122972704,-4.09510687212835,0,0.01,1
"8987","AL121658.1",0.0778832722990335,0.915734687519073,0.017,0.009,1
"8988","RAB11B-AS1",0.0779190843577839,-0.59260653159917,0.07,0.109,1
"8989","NUP88",0.077992947096612,-0.371697601438053,0.095,0.117,1
"8990","MED6",0.0782277860283559,0.108794534642324,0.324,0.296,1
"8991","AC011753.2",0.0782520964254425,0.921966641230588,0.012,0.006,1
"8992","FSCN1",0.0786366918149496,-1.11792608589292,0.024,0.05,1
"8993","SMURF1",0.0786998770617761,0.162048296579295,0.212,0.191,1
"8994","MUC5B",0.0787097956366176,-1.00764403087801,0.011,0.021,1
"8995","FIZ1",0.0787390337683307,0.236281552008075,0.093,0.078,1
"8996","PARP12",0.0788747040100193,-0.138538097728965,0.054,0.058,1
"8997","WFS1",0.0789483770173274,0.122670069031127,0.308,0.277,1
"8998","ANKS1A",0.079177155881094,0.122454369238954,0.194,0.18,1
"8999","TNFAIP8L3",0.0793309786970119,0.668466357901338,0.042,0.028,1
"9000","FOLR1",0.0793556773816575,-1.75876371935408,0.019,0.053,1
"9001","CRTC3",0.0794696711954894,0.237302706627332,0.255,0.221,1
"9002","BX640514.2",0.0795961009720304,0.593260013712165,0.026,0.017,1
"9003","AL032819.1",0.0796521640324913,-0.175588668192086,0.024,0.028,1
"9004","FAM83F",0.0796549535989247,-0.206799743644081,0.089,0.104,1
"9005","BCL11A",0.0796874312553758,-1.61430160269849,0.005,0.018,1
"9006","CERS5",0.0797305790761601,0.110377943478955,0.186,0.168,1
"9007","CAT",0.0797382796474783,0.226821222759009,0.587,0.526,1
"9008","C7orf26",0.0797398302594964,0.235790397890732,0.152,0.132,1
"9009","CTDNEP1",0.0798153780736406,-0.119065313546437,0.342,0.362,1
"9010","ZFP64",0.0798467721321765,0.354282131941268,0.093,0.074,1
"9011","LIN54",0.0798770180615916,0.232436389862134,0.119,0.102,1
"9012","ZNF142",0.079952661730252,0.190522274778545,0.056,0.048,1
"9013","TMEM52",0.0799585168454177,-0.127938264595725,0.027,0.028,1
"9014","ALKBH3",0.0800555973400536,-0.184521792962093,0.121,0.142,1
"9015","LAMTOR5-AS1",0.0803374801422397,0.348841286045717,0.048,0.04,1
"9016","ITM2C",0.0804432855646546,-1.46915595995636,0.035,0.09,1
"9017","CABLES1",0.0804563479930695,0.415298666486176,0.069,0.053,1
"9018","TNFSF13",0.0805722093671203,-0.158561983210686,0.115,0.128,1
"9019","FAM83A",0.0806767907724634,-0.402503648219227,0.016,0.019,1
"9020","TRIM35",0.0806921598970759,-0.429470695819496,0.031,0.043,1
"9021","SREBF2",0.0807100450944231,-0.182337645906576,0.225,0.241,1
"9022","DMAC2",0.0807460288271233,-0.114559234794526,0.201,0.22,1
"9023","PRRX1",0.0807461582707673,-2.79191533982258,0.003,0.01,1
"9024","P2RY11",0.080805085948211,-0.54313785533487,0.026,0.038,1
"9025","WHRN",0.0808344906883291,-0.2399349132807,0.05,0.056,1
"9026","TFR2",0.0809776844012249,-0.16810870307126,0.025,0.027,1
"9027","AP001160.1",0.0812079318496423,-0.872292177983128,0.02,0.037,1
"9028","C18orf54",0.0812567733901142,-1.17756903232033,0.01,0.021,1
"9029","KIT",0.0812600214786237,-1.65476300766174,0.011,0.03,1
"9030","LNX1",0.081348543641726,0.186904757533121,0.174,0.158,1
"9031","CORO6",0.0813516643245564,-0.133174912961873,0.03,0.032,1
"9032","AC127070.1",0.0814746322819025,-0.150248426320815,0.023,0.024,1
"9033","AC083837.1",0.0815025817925432,0.286087172178696,0.012,0.009,1
"9034","ZSCAN21",0.0816171309943175,0.274755699822711,0.092,0.075,1
"9035","IFIT1",0.0817915281952659,-0.173937781873458,0.157,0.13,1
"9036","SMIM10L2B",0.0818348208488805,0.373446136477492,0.017,0.013,1
"9037","TBX19",0.0818814619813902,0.806800315965909,0.014,0.008,1
"9038","SYNGAP1",0.0819401514848333,0.111771136066757,0.064,0.058,1
"9039","SHPK",0.0820110789221707,-0.409006593259782,0.016,0.021,1
"9040","CACNA1C",0.0821852727533136,0.466287157454398,0.015,0.011,1
"9041","C1QTNF3",0.082215654154126,0.703850875772075,0.038,0.023,1
"9042","RIBC1",0.0822760907320581,-0.367539975964396,0.018,0.022,1
"9043","HPGD",0.0823605539667665,0.143222634748614,0.071,0.068,1
"9044","TNFRSF21",0.0823985949244842,-0.878746297695756,0.035,0.06,1
"9045","POLI",0.0825315455278235,-0.112401772091143,0.135,0.145,1
"9046","MMP25",0.0828002264060033,-0.304625768635145,0.011,0.012,1
"9047","UPF3B",0.0828878490906017,-0.312353054716669,0.134,0.161,1
"9048","HSPA4L",0.0829408313352164,-0.245803768072778,0.123,0.147,1
"9049","ANKRD35",0.0829504602596973,-0.789003744402673,0.008,0.015,1
"9050","INHA",0.0829871940840662,-1.14514755462795,0.006,0.011,1
"9051","AC022784.1",0.083064639130909,-0.224455419951163,0.011,0.012,1
"9052","HOXC10",0.083122633843929,0.465332276379208,0.241,0.178,1
"9053","KIRREL2",0.0831365415337357,-0.433908785580112,0.009,0.012,1
"9054","SULT1A1",0.0832370740391424,0.423486727118072,0.672,0.521,1
"9055","SERPINB9P1",0.0835702356544575,0.565245637542568,0.036,0.025,1
"9056","HIBADH",0.0838539598032198,0.157558560321895,0.315,0.284,1
"9057","PIP5K1C",0.0839890817910884,0.235810005986264,0.138,0.118,1
"9058","ZNF70",0.0841253386291427,0.335657714801916,0.025,0.019,1
"9059","EPHB6",0.0842556145810612,-2.52365917788168,0.008,0.061,1
"9060","SLC16A5",0.0842639865409921,0.422457340855716,0.194,0.15,1
"9061","LURAP1L-AS1",0.0842668652729712,-0.140910561741478,0.009,0.01,1
"9062","AC233280.1",0.0843600671490088,-0.756105263882049,0.007,0.013,1
"9063","TMEM220",0.0844764025691483,-2.14812525442784,0.005,0.028,1
"9064","AC020909.3",0.0845245520974586,1.03417614481661,0.01,0.005,1
"9065","ZNF263",0.0847204382990723,0.318682527906865,0.18,0.148,1
"9066","RPAP1",0.0848748641499951,0.164588913851078,0.114,0.1,1
"9067","DENND2A",0.0851258345969037,-0.290043761578739,0.021,0.025,1
"9068","LRRC41",0.0852965231765723,0.195146411702332,0.465,0.409,1
"9069","DHRS9",0.0853101061507402,1.15462739802086,0.014,0.006,1
"9070","AC132938.3",0.085380823894681,0.592748510412748,0.014,0.009,1
"9071","SYNPO",0.0853809277270632,-0.570911460499851,0.02,0.028,1
"9072","SEC14L2",0.0854939342889455,-0.35783038580689,0.113,0.147,1
"9073","ZNF875",0.0855515849338653,0.230366351273303,0.198,0.177,1
"9074","LPAR3",0.0857377771774677,0.261963028879267,0.026,0.021,1
"9075","TIPARP-AS1",0.0857735284294576,-0.167424474914783,0.031,0.034,1
"9076","RETSAT",0.0857977736100566,0.217938294901402,0.256,0.228,1
"9077","AXIN2",0.0858698462627404,0.181833767985699,0.019,0.017,1
"9078","HERC6",0.0858918793378212,0.421820539036109,0.075,0.058,1
"9079","ATP2C2",0.0862322904334565,0.201892826463155,0.152,0.133,1
"9080","TMEM81",0.0862930598651579,-0.357586501934973,0.015,0.018,1
"9081","OSR2",0.0867303624837671,0.561376925974121,0.038,0.025,1
