"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"294",0.000249074107744528,0.687894311171457,0.44,0.308,1,4,"RAN"
"295",0.000269514278034415,0.864445967532339,0.319,0.186,1,4,"MOB1A"
"296",0.000270365412129892,0.631891395985361,0.506,0.35,1,4,"FAM107B"
"297",0.00032453465005885,0.800517562387781,0.367,0.223,1,4,"GRB2"
"298",0.000427026356392132,0.385313849899306,0.783,0.648,1,4,"MT-ND5"
"299",0.000458822121914747,0.591393413480829,0.355,0.222,1,4,"RBM8A"
"300",0.000630493608374953,0.900097953336324,0.283,0.156,1,4,"SETX"
"301",0.000795351236357289,0.296743739831984,0.952,0.885,1,4,"MT-ND2"
"302",0.000844501041421835,0.678433981922391,0.367,0.227,1,4,"PNRC2"
"303",0.000874183938386486,0.779274671429218,0.361,0.233,1,4,"PNN"
"304",0.00105755490980481,0.863465875754911,0.277,0.158,1,4,"PSMB6"
"305",0.00110353063150526,0.89690283532274,0.265,0.147,1,4,"CMTM6"
"306",0.0012525180394444,0.343582636574501,0.849,0.739,1,4,"EEF1G"
"307",0.001398689694683,0.390401759378867,0.416,0.287,1,4,"TSC22D3"
"308",0.00143577443781575,0.262742050769822,0.958,0.904,1,4,"RACK1"
"309",0.00151834975865806,0.626987216503715,0.428,0.293,1,4,"CRIP1"
"310",0.00158148404899845,0.639880741152998,0.392,0.256,1,4,"EIF3E"
"311",0.00162691276562401,0.682381166439054,0.325,0.199,1,4,"RNASET2"
"312",0.00164961827720764,0.522032424579824,0.512,0.393,1,4,"CYBA"
"313",0.00171502690020504,0.621159176570642,0.464,0.317,1,4,"EVI2B"
"314",0.00175247066290075,0.877574771157557,0.265,0.154,1,4,"ARPC5L"
"315",0.0018256461075131,0.678433981922391,0.361,0.228,1,4,"ZRANB2"
"316",0.00185720903863282,0.480164354786117,0.494,0.353,1,4,"EMP3"
"317",0.00191212063037897,0.624796018320318,0.464,0.326,1,4,"TCEA1"
"318",0.00209694961496733,0.291410858813144,0.946,0.92,1,4,"RPL12"
"319",0.00210335478058058,0.777081569855302,0.289,0.177,1,4,"COTL1"
"320",0.00233450118487637,0.484192600900092,0.639,0.548,1,4,"SNHG29"
"321",0.00245568773758956,0.28325690500439,0.952,0.896,1,4,"RPL10A"
"322",0.00247518813031894,0.479125173698984,0.5,0.361,1,4,"ARPC3"
"323",0.00256177196118457,0.300073973932411,0.729,0.588,1,4,"MTRNR2L12"
"324",0.00257086062925544,0.456041560585943,0.548,0.425,1,4,"UBB"
"325",0.00263293196903277,0.596820216368739,0.313,0.196,1,4,"DDIT3"
"326",0.00267608087318907,0.707978257536406,0.349,0.221,1,4,"SNHG32"
"327",0.0028058284504048,0.703634536047533,0.355,0.234,1,4,"PAPOLA"
"328",0.00322308956893243,0.625135755762342,0.337,0.218,1,4,"RBX1"
"329",0.0040361760373651,0.387054950394635,0.488,0.356,1,4,"CDC42"
"330",0.00420291101976356,0.482036769118888,0.331,0.222,1,4,"BCLAF1"
"331",0.00586512651618545,0.656738910823072,0.277,0.173,1,4,"CCDC59"
"332",0.00656452913169501,0.333474918379688,0.735,0.622,1,4,"RPL4"
"333",0.00674333691807688,0.687367106692399,0.289,0.184,1,4,"SRSF9"
"334",0.00683077056006927,0.321499437207115,0.307,0.216,1,4,"MT-ND4L"
"335",0.00745047960959365,0.462364558468665,0.446,0.321,1,4,"SRRM1"
"336",0.00804480345119468,0.548094432494549,0.404,0.318,1,4,"PRDX1"
"337",0.00837328021946981,0.65159236970375,0.331,0.221,1,4,"TAGLN2"
"338",4.00093393504662e-17,1.49785545620279,0.985,0.949,5.14280048010892e-13,5,"FTL"
"339",1.46823542415498e-16,1.7724991769815,0.356,0.163,1.88726981420881e-12,5,"SNHG7"
"340",7.52242315308929e-15,1.04416189781453,0.726,0.434,9.66932272098098e-11,5,"H2AFZ"
"341",1.8492809090821e-14,2.18403955471154,0.481,0.181,2.37706568053413e-10,5,"SLC3A2"
"342",4.78405201277758e-14,1.27023092188102,0.659,0.439,6.1494204572243e-10,5,"ZFAS1"
"343",8.97449395970989e-14,0.875997539565039,0.733,0.57,1.15358145358111e-09,5,"GAS5"
"344",2.10183021640199e-13,1.43655691766898,0.467,0.186,2.70169256016311e-09,5,"DDIT3"
"345",2.21984601326118e-12,0.671592998769163,0.926,0.889,2.85339006544592e-08,5,"EIF1"
"346",3.4508422002345e-12,1.13516323383039,0.556,0.377,4.43571256418143e-08,5,"SNHG6"
"347",4.01997612202951e-12,0.590354538723774,0.963,0.923,5.16727730725673e-08,5,"RPL24"
"348",1.5674054309238e-11,0.406450265838355,0.978,0.985,2.01474294090945e-07,5,"RPL26"
"349",1.30441103336058e-09,1.361456459074,0.444,0.269,1.67668994228169e-05,5,"SEC61B"
"350",1.3875720485141e-09,0.531484921873803,0.985,0.991,1.78358511116003e-05,5,"RPS19"
"351",5.35966535712529e-09,1.09908277916927,0.615,0.354,6.88931385004885e-05,5,"RPS27L"
"352",2.2425823616737e-08,0.336315154733514,0.978,0.972,0.000288261536769537,5,"RPL9"
"353",6.68649004348425e-08,2.70724489604621,0.422,0.245,0.000859481430189465,5,"TXN"
"354",2.01724880151174e-07,0.920810858652761,0.578,0.381,0.0025929716094632,5,"SRGN"
"355",2.40221931802198e-07,1.83766745890574,0.289,0.117,0.00308781271138545,5,"PPP1R15A"
"356",3.84654514637632e-07,1.13725880221479,0.963,0.922,0.00494434913115213,5,"FTH1"
"357",7.04226532267876e-07,1.73142741062478,0.252,0.084,0.00905212784577128,5,"UBE2A"
"358",7.50075269550008e-07,0.463803129183961,0.941,0.854,0.00964146751479581,5,"RPL36"
"359",7.53561497588399e-07,0.384004873940173,0.993,0.991,0.00968627949000128,5,"RPL41"
"360",8.24637617521553e-07,0.936701298395358,0.274,0.185,0.010599891935622,5,"ENY2"
"361",1.25452700295564e-06,1.44923074770409,0.259,0.115,0.0161256900959918,5,"SELENOS"
"362",2.29023513059686e-06,0.333068652492563,0.948,0.959,0.0294386823686921,5,"RPL5"
"363",3.41255597195136e-06,0.262498467757392,0.993,0.99,0.0438649944634628,5,"RPS18"
"364",4.92304327650477e-06,0.330763859982943,0.993,0.98,0.0632807982761923,5,"RPS15A"
"365",4.96993388792066e-06,1.75409340235386,0.37,0.22,0.0638835301953321,5,"SAT1"
"366",5.09216783486216e-06,0.867595036818689,0.333,0.225,0.0654547253493182,5,"SNHG32"
"367",7.53353721290814e-06,0.737819512534367,0.4,0.292,0.0968360873347213,5,"EIF5"
"368",1.30147365145266e-05,0.767909301374474,0.452,0.313,0.167291423157725,5,"TRMT112"
"369",1.54247529213711e-05,0.443697036311343,0.985,0.969,0.198269774051304,5,"RPS28"
"370",3.0275400292035e-05,0.830147771895789,0.319,0.226,0.389159995353818,5,"UBE2D2"
"371",3.10574947517244e-05,0.739504433432739,0.548,0.365,0.399213037538665,5,"SERP1"
"372",3.56550983868664e-05,0.351357571750003,0.963,0.919,0.45831063466478,5,"RPL12"
"373",3.79877899071565e-05,0.372446501576755,0.978,0.967,0.48829505146659,5,"RPS13"
"374",4.05130778172234e-05,0.260042548375703,1,0.984,0.520755102262589,5,"RPL32"
"375",4.29036335029094e-05,0.986411982200931,0.304,0.178,0.551483305046398,5,"PFDN2"
"376",4.80490079597827e-05,0.817567770307682,0.519,0.318,0.617621948315046,5,"COX7A2"
"377",5.50058046244621e-05,0.329570315537897,0.956,0.932,0.707044612642836,5,"RPL35A"
"378",6.84741125765838e-05,0.792267296556743,0.385,0.287,0.880166243059409,5,"SAP18"
"379",8.38378289553532e-05,0.775420391362297,0.467,0.33,1,5,"COX6A1"
"380",0.000123980406540127,0.298147661065151,0.993,0.988,1,5,"RPL10"
"381",0.000147967529110887,0.683954042259349,0.356,0.258,1,5,"YY1"
"382",0.000154221174488546,0.881826618367237,0.348,0.21,1,5,"RSL24D1"
"383",0.000157085543846697,0.263461659127593,0.985,0.974,1,5,"RPL15"
"384",0.000163898823648011,0.81947702336443,0.43,0.334,1,5,"GSTP1"
"385",0.000195218740502493,0.68906914497374,0.511,0.355,1,5,"GPX4"
"386",0.000368269723153971,0.34683810247827,0.941,0.895,1,5,"NACA"
"387",0.000492833395265613,0.790002236810235,0.311,0.19,1,5,"EIF1B"
"388",0.000500760424969744,0.43934871013532,0.852,0.716,1,5,"RPL38"
"389",0.000751700363057805,0.695277040859172,0.267,0.21,1,5,"ATP6V0C"
"390",0.000762108540827866,0.625934281777462,0.363,0.287,1,5,"DNAJC8"
"391",0.000788299119518029,0.504685726846921,0.526,0.422,1,5,"KLF6"
"392",0.000921231764934055,0.980599163076824,0.267,0.159,1,5,"CAMLG"
"393",0.000941880180718532,0.709574108574088,0.296,0.23,1,5,"ARL6IP1"
"394",0.00110492016325432,1.03359225069071,0.274,0.147,1,5,"XBP1"
"395",0.00117098162254674,0.369337296326022,0.837,0.758,1,5,"RPS17"
"396",0.00120915442390439,0.460391347890242,0.659,0.535,1,5,"RPS10"
"397",0.00121049793748509,0.311744697293998,0.97,0.965,1,5,"RPL39"
"398",0.00122312459472713,0.685805737754861,0.681,0.582,1,5,"UBC"
"399",0.00131068007796743,0.782053483694744,0.289,0.17,1,5,"AURKAIP1"
"400",0.00142070567369013,0.618952681366363,0.259,0.157,1,5,"ATP5MPL"
"401",0.00144572155716896,0.972737045303854,0.274,0.149,1,5,"RAB14"
"402",0.00154949701149873,0.824838350191541,0.267,0.161,1,5,"ATF4"
"403",0.00159121597914172,0.348400306248553,0.289,0.148,1,5,"SOD2"
"404",0.00168103508129382,0.511964320327,0.422,0.294,1,5,"KRT10"
"405",0.00181102723430224,0.628732915130136,0.667,0.539,1,5,"RPL36AL"
"406",0.0024672160392373,0.710262800626734,0.267,0.166,1,5,"KANSL1"
"407",0.00267430916233227,0.751465163861321,0.304,0.228,1,5,"MAP1LC3B"
"408",0.00331378800037697,0.408936239541797,0.504,0.426,1,5,"EIF4A2"
"409",0.00333855656450463,0.60914462381361,0.304,0.199,1,5,"RTRAF"
"410",0.00358487403795445,0.756907835520566,0.348,0.233,1,5,"DNAJA1"
"411",0.00395419639668919,0.790850431931903,0.289,0.181,1,5,"MRPL41"
"412",0.00403243421060872,0.703867130337263,0.348,0.233,1,5,"HSPE1"
"413",0.00421630773688497,0.549705981718617,0.519,0.424,1,5,"RNASEK"
"414",0.00458979452056794,0.639239561704355,0.4,0.291,1,5,"EIF2S2"
"415",0.00466879886436958,0.871320821791832,0.259,0.176,1,5,"VDAC2"
"416",0.00526120114122196,0.53051471669878,0.363,0.283,1,5,"EIF3H"
"417",0.00662742572292144,0.787089073592042,0.259,0.154,1,5,"HSPA9"
"418",0.00669703151546385,0.480328959530563,0.489,0.448,1,5,"CHCHD2"
"419",0.00707150314184158,0.77703540892812,0.252,0.161,1,5,"SELENOM"
"420",0.00755490391983544,0.522294209893811,0.356,0.268,1,5,"SYF2"
"421",0.00788740182851185,0.574458064286377,0.378,0.252,1,5,"PCBP1"
"422",0.00795537774324188,0.325788609348182,0.615,0.547,1,5,"NAP1L1"
"423",0.00827963101987381,0.32968673395939,0.481,0.388,1,5,"ANXA1"
"424",0.00959412354237868,0.558381510131724,0.252,0.2,1,5,"SMARCA5"
"425",0.00977314542564526,0.685435293526124,0.356,0.239,1,5,"TTC3"
"426",3.89638133593416e-73,2.32824767676894,0.989,0.617,5.00840856920977e-69,6,"S100A4"
"427",2.78727249128206e-67,1.90960619040446,0.989,0.751,3.58276006029396e-63,6,"ACTB"
"428",6.52163422898656e-64,3.01260335560499,0.878,0.261,8.38290863793932e-60,6,"IL32"
"429",7.18359821475441e-60,1.99991094200183,0.956,0.593,9.23379714524532e-56,6,"SH3BGRL3"
"430",6.35476624734076e-53,1.84666242237812,0.911,0.583,8.16841653433181e-49,6,"PFN1"
"431",2.80618252870233e-46,1.03201358313449,1,0.999,3.60706702239398e-42,6,"B2M"
"432",6.86422402902424e-42,3.09499313858123,0.767,0.129,8.82327356690776e-38,6,"ID2"
"433",4.91192783983631e-41,1.33166156910345,1,0.973,6.3137920453256e-37,6,"TMSB4X"
"434",2.42211416130099e-38,2.89427793353892,0.722,0.15,3.11338554293629e-34,6,"ALOX5AP"
"435",4.98178792491267e-37,6.31331496458265,0.367,0.007,6.40359019868275e-33,6,"GZMB"
"436",3.03850693874254e-35,3.13131713083977,0.656,0.101,3.90569681905966e-31,6,"GZMA"
"437",2.29155300927358e-33,1.76975939802729,0.9,0.566,2.94556223812026e-29,6,"GAPDH"
"438",3.37284607975202e-32,1.69486212518977,0.889,0.525,4.33545635091325e-28,6,"ACTG1"
"439",1.5763187773838e-31,1.30844584078852,0.967,0.702,2.02620015644914e-27,6,"HLA-C"
"440",2.19631884513071e-30,1.55550488406051,0.9,0.538,2.82314824353102e-26,6,"CFL1"
"441",9.0284993616056e-27,3.0907208946274,0.544,0.082,1.16052330794078e-22,6,"CTSC"
"442",2.06342525710398e-24,2.16315321796177,0.678,0.208,2.65232682548145e-20,6,"CLIC1"
"443",2.19515893077328e-24,1.15525321442528,0.944,0.734,2.82165728961597e-20,6,"HLA-A"
"444",2.24366911629785e-24,2.11574720807121,0.722,0.204,2.88401228208925e-20,6,"IL2RG"
"445",1.30331708056482e-23,1.61132936358174,0.778,0.405,1.67528377535802e-19,6,"LCP1"
"446",1.76680580949346e-23,2.39625734281714,0.633,0.177,2.27105218752289e-19,6,"IFITM2"
"447",1.27005150210129e-22,1.38265620304119,0.833,0.562,1.632524200801e-18,6,"MYL6"
"448",4.40376197762757e-22,2.17764550497803,0.633,0.147,5.66059564604248e-18,6,"CKLF"
"449",4.32743590157459e-21,1.49485548696035,0.811,0.402,5.56248610788398e-17,6,"CD2"
"450",6.24883647444541e-21,2.75219920581587,0.5,0.084,8.03225440425213e-17,6,"HCST"
"451",1.85461881495581e-19,3.26500461438691,0.356,0.043,2.38392702474419e-15,6,"CXCR6"
"452",1.64290048264381e-18,3.27517983569588,0.333,0.038,2.11178428039035e-14,6,"TNFSF14"
"453",1.92618920792694e-18,1.22350754799362,0.8,0.552,2.47592360786929e-14,6,"MYL12A"
"454",5.2527103849597e-18,1.93951762977469,0.6,0.194,6.75183392882719e-14,6,"CORO1A"
"455",1.18355117268133e-17,2.39318854181744,0.456,0.117,1.52133667736459e-13,6,"CCND2"
"456",2.01717796836203e-16,0.990441769732971,0.922,0.771,2.59288056053256e-12,6,"HLA-B"
"457",2.31123531559488e-16,1.66729093812522,0.667,0.277,2.97086187466566e-12,6,"ARPC1B"
"458",4.80511253155239e-16,1.52572329734648,0.7,0.343,6.17649164805744e-12,6,"CD3D"
"459",5.21382313086736e-16,1.82649745815028,0.6,0.207,6.70184825241691e-12,6,"RNF213"
"460",7.3934454716661e-16,3.1186220579914,0.344,0.052,9.50353480927961e-12,6,"CYTOR"
"461",1.77756911739765e-15,3.52928111675967,0.267,0.026,2.28488734350293e-11,6,"ZNRF1"
"462",2.17140825048285e-15,1.46873957482462,0.689,0.301,2.79112816517065e-11,6,"CD3E"
"463",2.38399536146021e-15,2.42718292914093,0.378,0.07,3.06438763762096e-11,6,"PTPN22"
"464",6.71410547502705e-15,1.98310025851033,0.544,0.157,8.63031117759977e-11,6,"RAC2"
"465",1.04837730093017e-14,0.71059472234608,0.511,0.159,1.34758418261564e-10,6,"HLA-DRB1"
"466",1.12139574429516e-14,3.10188641096084,0.3,0.038,1.441442089717e-10,6,"APOBEC3G"
"467",1.88715173833123e-14,2.62881679031058,0.356,0.069,2.42574484445096e-10,6,"TRG-AS1"
"468",3.09839497219008e-14,2.53151958895567,0.4,0.068,3.98267689725313e-10,6,"ITGB2"
"469",4.74164536002244e-14,1.85694558119618,0.467,0.124,6.09491094577285e-10,6,"SKAP1"
"470",6.07369802952118e-14,1.8077869313559,0.433,0.111,7.80713144714653e-10,6,"CD96"
"471",8.21317641573877e-14,2.09632170948356,0.367,0.063,1.05572169647906e-09,6,"CCL4"
"472",1.11777585396509e-13,3.37132056801822,0.256,0.029,1.43678908268673e-09,6,"LINC01871"
"473",1.18997968692593e-13,0.78686193983736,0.956,0.717,1.52959988957459e-09,6,"PTPRC"
"474",1.46263577878007e-13,2.79293617007169,0.3,0.046,1.8800720300439e-09,6,"CD226"
"475",2.08300438077871e-13,1.88875195748549,0.522,0.229,2.67749383105295e-09,6,"TPI1"
"476",2.19775343435514e-13,1.46265960255567,0.7,0.36,2.82499226452009e-09,6,"CD52"
"477",2.70508677244308e-13,1.16647357625338,0.789,0.468,3.47711853729833e-09,6,"ARPC2"
"478",4.79320072609581e-13,2.75858466528091,0.311,0.047,6.16118021332355e-09,6,"PLAAT3"
"479",5.90729091234725e-13,1.30151266296529,0.778,0.402,7.59323173873115e-09,6,"TPM3"
"480",7.11621271251499e-13,1.2991113448315,0.744,0.375,9.14717982066677e-09,6,"MYL12B"
"481",7.44929127886755e-13,1.9276223271662,0.489,0.13,9.57531900985635e-09,6,"LSP1"
"482",9.50844346824509e-13,1.66461751173843,0.578,0.198,1.22221532340822e-08,6,"ACTR3"
"483",1.10804352764744e-12,1.90635076583949,0.489,0.129,1.42427915043802e-08,6,"LGALS3"
"484",1.33438534456988e-12,1.63211438041116,0.6,0.21,1.71521892191012e-08,6,"TPM4"
"485",2.08408842441208e-12,1.81289985474956,0.478,0.167,2.67888726073929e-08,6,"EVL"
"486",4.07796632243334e-12,1.55995493216578,0.578,0.236,5.24181791085581e-08,6,"MSN"
"487",4.16419645194536e-12,0.955045022631572,0.944,0.813,5.35265811933057e-08,6,"TMSB10"
"488",4.18550350565092e-12,2.26755054747272,0.367,0.083,5.38004620616369e-08,6,"GBP5"
"489",4.33515371184338e-12,1.79253664222619,0.544,0.233,5.57240658120348e-08,6,"ENO1"
"490",4.61845812467333e-12,2.1283877998011,0.389,0.098,5.93656607345509e-08,6,"CCDC107"
"491",7.43444881490689e-12,1.33412993400992,0.733,0.398,9.55624050668132e-08,6,"TRAC"
"492",7.61475346078984e-12,1.94338149678446,0.444,0.143,9.78800409849927e-08,6,"GYPC"
"493",2.29041526668334e-11,2.35128281478167,0.322,0.068,2.94409978379477e-07,6,"PAXX"
"494",2.30340587013486e-11,1.4196399884783,0.411,0.123,2.96079790547134e-07,6,"CD69"
"495",2.34527392926335e-11,1.85676873698893,0.467,0.172,3.01461510867511e-07,6,"PGK1"
"496",2.87485120486549e-11,2.1367030680131,0.389,0.091,3.6953337387341e-07,6,"RBPJ"
"497",3.27943638780726e-11,1.45001363752182,0.622,0.243,4.21538753288746e-07,6,"COX8A"
"498",3.49477707077286e-11,2.4451048371382,0.289,0.048,4.49218644677144e-07,6,"RFLNB"
"499",3.74355145661247e-11,2.00147568731888,0.367,0.093,4.81196104232967e-07,6,"TIGIT"
"500",3.79822883572e-11,1.6532402642498,0.644,0.301,4.88224334543448e-07,6,"LGALS1"
"501",3.8941927615086e-11,1.61621675353095,0.478,0.167,5.00559537564315e-07,6,"PDE4B"
"502",5.73268901642512e-11,1.77937646688596,0.344,0.066,7.36879846171285e-07,6,"FABP5"
"503",6.11234145556744e-11,2.62881679031058,0.289,0.049,7.85680370698638e-07,6,"CD4"
"504",6.36816108162184e-11,1.95662145153462,0.378,0.102,8.18563425431671e-07,6,"OXNAD1"
"505",9.78191441832642e-11,1.55304928269262,0.567,0.217,1.25736727933168e-06,6,"CAP1"
"506",1.09291842293252e-10,2.43241957750708,0.311,0.062,1.40483734083746e-06,6,"SIT1"
"507",1.18971190592234e-10,2.3724770370508,0.311,0.068,1.52925568387257e-06,6,"DDIT4"
"508",1.36473036592438e-10,1.10348400422777,0.756,0.433,1.75422441235919e-06,6,"YWHAZ"
"509",1.62668013455768e-10,1.55695080411126,0.533,0.181,2.09093464496045e-06,6,"ANXA5"
"510",2.91732636760486e-10,2.61111478857712,0.256,0.044,3.74993131291929e-06,6,"CCR6"
"511",3.32489666034943e-10,1.96761870376234,0.378,0.099,4.27382216721315e-06,6,"BATF"
"512",3.83441040423269e-10,2.39435153667356,0.311,0.064,4.9287511336007e-06,6,"TNFRSF1B"
"513",4.35410725170119e-10,1.3041433186844,0.611,0.266,5.59676946133671e-06,6,"GUK1"
"514",5.32232052002823e-10,1.83827015593953,0.367,0.099,6.84131079644429e-06,6,"RASGRP1"
"515",6.13233124557009e-10,1.34193564252242,0.489,0.184,7.88249858305579e-06,6,"ABRACL"
"516",6.70930694340266e-10,1.34796463842614,0.544,0.256,8.62414314504978e-06,6,"PLAAT4"
"517",6.84230707017758e-10,2.37553036102835,0.289,0.065,8.79510150800626e-06,6,"HOPX"
"518",7.32604320879631e-10,1.84745707678592,0.333,0.089,9.41689594058678e-06,6,"RNF125"
"519",8.93795692696406e-10,1.73844128148508,0.389,0.113,1.14888498339196e-05,6,"TNFAIP3"
"520",9.3053552264539e-10,2.202890974889,0.322,0.074,1.19611036080838e-05,6,"DPP7"
"521",1.01637855686527e-09,0.621533063850208,1,0.954,1.30645299699461e-05,6,"MT-CO2"
"522",1.17560381031064e-09,1.22293929031722,0.611,0.296,1.51112113777329e-05,6,"APRT"
"523",1.60002702046354e-09,1.01255815909989,0.611,0.294,2.05667473210384e-05,6,"CD3G"
"524",1.82486951846719e-09,1.35963015749519,0.589,0.275,2.34568727903773e-05,6,"TLN1"
"525",2.25274356547237e-09,1.58252313803665,0.444,0.151,2.89567657905818e-05,6,"MZT2A"
"526",2.29568994584468e-09,2.14338996314034,0.3,0.068,2.95087985638875e-05,6,"ABHD17A"
"527",2.32980427907684e-09,1.59084894011156,0.444,0.159,2.99473042032537e-05,6,"OPTN"
"528",2.37572608179579e-09,1.37955776312145,0.611,0.257,3.05375830554031e-05,6,"DBI"
"529",2.42956316611638e-09,1.50923517455791,0.478,0.184,3.122960493726e-05,6,"PSMD8"
"530",2.58640127646339e-09,0.600877535596934,0.944,0.796,3.32456020076604e-05,6,"H3F3B"
"531",2.59666628132853e-09,2.01822848191393,0.322,0.078,3.3377548380197e-05,6,"MAP2K2"
"532",3.24112041109494e-09,2.35395694908,0.267,0.053,4.16613617642144e-05,6,"TRPS1"
"533",3.60789229675474e-09,1.3904120509855,0.556,0.219,4.63758475824854e-05,6,"TSPO"
"534",3.78767886241577e-09,1.06872895822846,0.6,0.269,4.86868240974923e-05,6,"EIF4A1"
"535",4.49385191705689e-09,2.39274943207706,0.278,0.059,5.77639725418493e-05,6,"CORO1B"
"536",4.78020522732404e-09,0.931300467376257,0.811,0.55,6.14447579920232e-05,6,"ATP5F1E"
"537",5.73899378441009e-09,1.36845651877512,0.567,0.269,7.37690261048073e-05,6,"PARK7"
"538",6.26909159257879e-09,1.06100901062849,0.711,0.384,8.05829033310078e-05,6,"SUB1"
"539",1.05171797186351e-08,2.0786197077501,0.278,0.068,0.000135187828103336,6,"SLAMF1"
"540",1.05784289033528e-08,1.468820906112,0.467,0.187,0.000135975125123697,6,"FNBP1"
"541",1.16470527145806e-08,1.81891967369053,0.289,0.078,0.000149711215593219,6,"DOCK2"
"542",1.26168531921891e-08,1.98348167160995,0.367,0.114,0.000162177030932399,6,"MAF"
"543",1.38851484984854e-08,2.03544204977323,0.411,0.175,0.000178479698799531,6,"TUBA1B"
"544",1.39108649935785e-08,1.18275239541112,0.578,0.272,0.000178810258627458,6,"HSPA8"
"545",1.57934533925147e-08,0.610894882313321,0.611,0.332,0.000203009049907384,6,"CCL5"
"546",1.61245927646765e-08,1.17212013939453,0.556,0.25,0.000207265515397151,6,"ITGB1"
"547",1.63255963270294e-08,1.66850049178307,0.411,0.136,0.000209849215187636,6,"PPP1CA"
"548",1.83232061567401e-08,1.16066795457218,0.589,0.308,0.000235526491938737,6,"STK17B"
"549",2.13612705249628e-08,1.97998210642304,0.289,0.071,0.000274577771327872,6,"RAB27A"
"550",2.25896072514707e-08,2.12133304226714,0.3,0.081,0.000290366811610405,6,"OSTF1"
"551",2.53179725024594e-08,1.24821278809561,0.522,0.216,0.000325437218546613,6,"TMEM50A"
"552",3.11523878438189e-08,1.50852255659287,0.411,0.153,0.000400432793344448,6,"RAB11FIP1"
"553",3.23674600525841e-08,2.13285929564817,0.267,0.052,0.000416051331515916,6,"ZEB2"
"554",3.73438874197976e-08,0.695453983340874,0.867,0.631,0.000480018328894078,6,"H3F3A"
"555",4.04120383293961e-08,1.08010085579977,0.678,0.389,0.000519456340686058,6,"CYBA"
"556",4.57896109637258e-08,0.861262876310955,0.411,0.173,0.000588579659327731,6,"CST7"
"557",4.59982358626488e-08,1.1514950127774,0.556,0.275,0.000591261323778488,6,"PSMB9"
"558",5.92450930764283e-08,1.35579829590417,0.456,0.178,0.00076153642640441,6,"G3BP2"
"559",6.20677933524772e-08,1.92957086209354,0.3,0.08,0.000797819415752742,6,"RTF2"
"560",6.40444027634576e-08,1.8570857779837,0.367,0.114,0.000823226753121484,6,"VDAC1"
"561",6.55535780727739e-08,1.38024043717048,0.4,0.147,0.000842625692547435,6,"SRI"
"562",7.10197759585177e-08,0.966523892690406,0.744,0.449,0.000912888200170787,6,"ARHGDIB"
"563",7.23593150573604e-08,1.5472243665574,0.411,0.375,0.000930106635747311,6,"LTB"
"564",7.58342364697323e-08,1.62176203277663,0.356,0.111,0.000974773275581939,6,"SNRPF"
"565",8.26159994685542e-08,1.37008252191042,0.511,0.211,0.0010619460571688,6,"GNG5"
"566",1.06627172121366e-07,1.07968639544446,0.589,0.322,0.00137058567044804,6,"CD48"
"567",1.08774070682999e-07,0.656237586944595,0.922,0.807,0.00139818190455927,6,"CALM1"
"568",1.09399856719333e-07,0.920997541803894,0.356,0.123,0.0014062257582703,6,"HLA-DPA1"
"569",1.11851668767803e-07,1.52727876384852,0.444,0.163,0.00143774135034134,6,"POMP"
"570",1.22918063324808e-07,1.60712171921126,0.378,0.147,0.00157998878597708,6,"TOMM5"
"571",1.26252907360528e-07,1.51592273390465,0.4,0.147,0.00162285487121223,6,"JPT1"
"572",1.3785519238474e-07,1.17177176451016,0.489,0.217,0.00177199064291344,6,"LCK"
"573",1.45794092769589e-07,1.41582306697639,0.411,0.163,0.0018740372684603,6,"TAF15"
"574",1.51372374061497e-07,1.47381120870401,0.522,0.228,0.00194574049618648,6,"PKM"
"575",1.54772844913092e-07,1.94076079662532,0.289,0.079,0.00198945014851288,6,"ITGAE"
"576",1.86139196637518e-07,0.924555361217083,0.533,0.253,0.00239263323357865,6,"XIST"
"577",1.99830022087642e-07,0.904451232924011,0.489,0.228,0.00256861510391455,6,"EDF1"
"578",2.09178391200554e-07,1.52519415923643,0.411,0.16,0.00268877904049192,6,"PSME2"
"579",2.14592480181426e-07,2.08724688510281,0.267,0.065,0.00275837174025205,6,"BHLHE40"
"580",2.15640731720358e-07,1.28131244871721,0.422,0.165,0.00277184596553348,6,"ARF6"
"581",2.27802228619485e-07,1.61551996769713,0.356,0.121,0.00292816984667486,6,"PSMC5"
"582",2.40568322369965e-07,1.77466765677404,0.278,0.077,0.00309226521574353,6,"FMNL1"
"583",2.49049457745116e-07,1.81324136144801,0.267,0.072,0.00320128172985572,6,"PTPN11"
"584",2.4925406514413e-07,1.34768057810148,0.478,0.208,0.00320391175336265,6,"PRELID1"
"585",2.59725355593169e-07,1.39640561314914,0.4,0.147,0.0033385097207946,6,"TSTD1"
"586",2.62954641976155e-07,0.935794543731974,0.544,0.274,0.00338001896796149,6,"ETS1"
"587",2.65260025056157e-07,1.61551996769713,0.356,0.117,0.00340965236207184,6,"DIAPH1"
"588",2.70641964869301e-07,1.47002453120289,0.456,0.181,0.00347883181642999,6,"SAMSN1"
"589",3.05516158731955e-07,1.58151107553223,0.311,0.103,0.00392710470434055,6,"HIST2H2AC"
"590",3.08592026095636e-07,1.14544216126859,0.556,0.275,0.00396664190343331,6,"CD99"
"591",3.15202631330696e-07,1.13801178341378,0.478,0.209,0.00405161462312477,6,"MYH9"
