"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1271","CSTB2",8.07230584239846e-07,0.461134357143718,0.373,0.236,0.0182765076577744,8,"CSTB"
"1272","NDUFC22",1.11321784051454e-06,0.612330500217772,0.304,0.224,0.0252043651270896,8,"NDUFC2"
"1273","SUMO23",2.1010077728824e-06,0.500932736549447,0.355,0.252,0.0475689169858304,8,"SUMO2"
"1274","COX6C3",2.23941603531401e-06,0.535948315951234,0.464,0.337,0.0507026184555444,8,"COX6C"
"1275","MZT2B2",2.51584910548017e-06,0.873942842603924,0.252,0.145,0.0569613395971766,8,"MZT2B"
"1276","PKM3",3.35160382827129e-06,0.481729492821969,0.357,0.29,0.0758836622758903,8,"PKM"
"1277","DSTN2",3.51141197678977e-06,0.90687768853102,0.44,0.277,0.0795018785664973,8,"DSTN"
"1278","HLA-A2",5.44561204739508e-06,0.252269425777413,0.342,0.359,0.123294102365072,8,"HLA-A"
"1279","UBL51",9.70495950796966e-06,1.08768746730019,0.261,0.143,0.219729988219941,8,"UBL5"
"1280","S100A131",1.11181563043744e-05,1.8094825003908,0.286,0.139,0.251726176887342,8,"S100A13"
"1281","POLR2L2",1.75348974852784e-05,1.03794024688411,0.301,0.168,0.397007613964188,8,"POLR2L"
"1282","MGST13",1.79784267310921e-05,0.382301806417562,0.489,0.416,0.407049559618657,8,"MGST1"
"1283","H3F3A3",2.65324520244332e-05,0.289967127124929,0.614,0.529,0.600721246285192,8,"H3F3A"
"1284","SERF23",3.02589165855026e-05,0.430661286937532,0.636,0.507,0.685092130412365,8,"SERF2"
"1285","PSMA73",3.07470153811937e-05,0.488694308812321,0.25,0.183,0.696143175245606,8,"PSMA7"
"1286","FTL3",5.15578466173959e-05,0.335533970173389,0.629,0.522,1,8,"FTL"
"1287","KRT193",7.84670747657319e-05,0.512863934937904,0.6,0.444,1,8,"KRT19"
"1288","BST22",0.000510584401865459,0.385094630426342,0.288,0.267,1,8,"BST2"
"1289","METRN3",0.000578348760818984,0.591985146657668,0.257,0.179,1,8,"METRN"
"1290","CALM24",0.00128617877833378,0.396940367985379,0.304,0.254,1,8,"CALM2"
"1291","UBC3",0.00134816690656497,0.330725063458253,0.375,0.322,1,8,"UBC"
"1292","GSTM33",0.00247130088760014,0.59536511515901,0.348,0.209,1,8,"GSTM3"
"1293","NDUFA133",0.00314260116659842,0.477878038874534,0.263,0.205,1,8,"NDUFA13"
"1294","KRT183",0.00520602127533636,0.459835722862277,0.484,0.358,1,8,"KRT18"
"1295","KRT74",0.00637636410440583,1.08181798577118,0.511,0.354,1,8,"KRT7"
"1296","H2AFJ3",0.00662823438535474,0.471771361874677,0.27,0.176,1,8,"H2AFJ"
"1297","GAPDH3",1.31496000609686e-312,2.4552390921806,0.907,0.563,2.97720094980391e-308,9,"GAPDH"
"1298","B2M3",2.01129818444556e-184,1.79501788507812,0.98,0.595,4.5537802194032e-180,9,"B2M"
"1299","HLA-A3",4.89989381140777e-181,2.13126519682419,0.869,0.348,1.10938495784083e-176,9,"HLA-A"
"1300","PGK1",5.52262898590528e-165,3.66594710895215,0.513,0.057,1.25037842869882e-160,9,"PGK1"
"1301","C4orf3",1.05007617090612e-160,3.70417876565199,0.543,0.057,2.37747745854855e-156,9,"C4orf3"
"1302","CYB5A1",3.53498706809972e-152,2.95874428815599,0.54,0.121,8.00356422088459e-148,9,"CYB5A"
"1303","CSTB3",1.19762933938094e-135,2.97573570510141,0.648,0.231,2.71155258729238e-131,9,"CSTB"
"1304","LDHA2",3.72944421528591e-134,2.33118540039262,0.603,0.166,8.44383464782882e-130,9,"LDHA"
"1305","TPI13",4.65820136340045e-129,2.20592215489999,0.623,0.167,1.05466337068749e-124,9,"TPI1"
"1306","HLA-B2",2.56348571905951e-118,1.80253586300723,0.854,0.385,5.80398801652265e-114,9,"HLA-B"
"1307","HLA-C2",1.85781534228163e-113,2.14410545041498,0.721,0.224,4.20627971645984e-109,9,"HLA-C"
"1308","SLPI2",7.54430439788659e-108,2.83903300639264,0.344,0.155,1.7081059587255e-103,9,"SLPI"
"1309","P4HA1",2.51040317783131e-104,4.29792564941258,0.329,0.019,5.68380383492787e-100,9,"P4HA1"
"1310","NDRG1",3.00050818482874e-104,4.45169935257349,0.269,0.018,6.79345058127075e-100,9,"NDRG1"
"1311","SCD2",1.34550375440656e-98,2.56839337878309,0.568,0.194,3.04635505035188e-94,9,"SCD"
"1312","BNIP3",2.11190795441565e-96,3.38729269047394,0.344,0.039,4.78157079959248e-92,9,"BNIP3"
"1313","TACSTD23",6.3784144444384e-88,1.65804170612511,0.535,0.274,1.4441368143653e-83,9,"TACSTD2"
"1314","MT1X",2.00674276445087e-79,3.32270760284057,0.384,0.087,4.54346629299322e-75,9,"MT1X"
"1315","WFDC22",1.3588772152705e-76,1.43089312033822,0.578,0.249,3.07663390309394e-72,9,"WFDC2"
"1316","BNIP3L",1.06410450652711e-73,3.43089312033822,0.254,0.026,2.40923901322802e-69,9,"BNIP3L"
"1317","ENO14",8.43094161937029e-73,1.45495619611594,0.528,0.245,1.90884949204163e-68,9,"ENO1"
"1318","SERPINA12",1.42803438761547e-72,2.79809141848269,0.545,0.116,3.23321265700019e-68,9,"SERPINA1"
"1319","SERPINA32",9.86062478100807e-69,1.55773969618325,0.648,0.331,2.23254405666804e-64,9,"SERPINA3"
"1320","CNN3",1.57712947696562e-58,2.50875756879176,0.264,0.055,3.57077884879786e-54,9,"CNN3"
"1321","TXNIP3",3.31735884332688e-56,1.76350635299344,0.553,0.192,7.51083215717639e-52,9,"TXNIP"
"1322","CXCL172",1.1917189801755e-54,2.35200223872868,0.555,0.145,2.69817094301535e-50,9,"CXCL17"
"1323","TMSB4X3",2.22631981992021e-51,1.32109780236914,0.641,0.379,5.04061070428135e-47,9,"TMSB4X"
"1324","CST31",5.91372861896188e-50,1.79610176483613,0.54,0.184,1.33892729661916e-45,9,"CST3"
"1325","CLDN42",4.87023134174994e-47,1.34498099442023,0.402,0.182,1.1026690780856e-42,9,"CLDN4"
"1326","PNRC12",1.87625598495581e-46,1.29075291797757,0.389,0.166,4.24803117553846e-42,9,"PNRC1"
"1327","SAT14",3.05463442711141e-41,1.35028206910536,0.457,0.27,6.91599780642295e-37,9,"SAT1"
"1328","TM4SF12",1.55161879729402e-40,1.38292701757371,0.528,0.262,3.51302011895339e-36,9,"TM4SF1"
"1329","SOD2",3.17812941806206e-38,2.17744105824479,0.299,0.154,7.19560281543431e-34,9,"SOD2"
"1330","KRT194",4.2861840905209e-38,1.26163147352357,0.812,0.44,9.70434939934838e-34,9,"KRT19"
"1331","TMSB103",8.6056808777084e-38,0.967797589916311,0.812,0.569,1.94841220752196e-33,9,"TMSB10"
"1332","SOX4",1.71085235355543e-37,1.81053671308187,0.302,0.107,3.87354081368485e-33,9,"SOX4"
"1333","MIF5",2.1764415055759e-37,0.836828752305142,0.744,0.496,4.9276812127744e-33,9,"MIF"
"1334","BTG11",8.72824282925319e-37,1.24433662268701,0.352,0.164,1.97616145897121e-32,9,"BTG1"
"1335","S100A102",2.42507330228569e-36,0.970763746851367,0.575,0.369,5.49060846370504e-32,9,"S100A10"
"1336","H3F3B3",1.96666340722874e-34,1.05849270521087,0.731,0.423,4.45272262030659e-30,9,"H3F3B"
"1337","TSC22D11",1.30153828199975e-32,1.36423651132315,0.327,0.139,2.94681282427563e-28,9,"TSC22D1"
"1338","FADS1",7.0037865887182e-31,2.87476330182477,0.261,0.044,1.58572732155169e-26,9,"FADS1"
"1339","KRT83",3.08107120295667e-30,1.45827595471029,0.613,0.312,6.97585331061421e-26,9,"KRT8"
"1340","EIF4A2",1.1049932017615e-29,1.68302062231109,0.281,0.088,2.5018151081082e-25,9,"EIF4A2"
"1341","CLU2",2.00021542049881e-29,1.13696375402659,0.427,0.18,4.52868773355136e-25,9,"CLU"
"1342","PSAP",8.78588667863773e-29,1.687232873598,0.302,0.096,1.98921260291037e-24,9,"PSAP"
"1343","PKM4",1.93204174679865e-28,1.18665277184073,0.52,0.287,4.37433571892681e-24,9,"PKM"
"1344","AZGP13",2.93430545500315e-27,0.855965331596071,0.558,0.317,6.64356098067263e-23,9,"AZGP1"
"1345","NACA4",1.04045266316032e-26,0.939224837436568,0.776,0.567,2.35568887466129e-22,9,"NACA"
"1346","CCNI",3.0153817155528e-25,1.31932555817881,0.364,0.153,6.82712574218309e-21,9,"CCNI"
"1347","MDK2",3.5057156600388e-25,1.7767844585763,0.457,0.155,7.93729082589386e-21,9,"MDK"
"1348","CAST1",2.03695370900453e-24,1.17874446322922,0.342,0.162,4.61186689255716e-20,9,"CAST"
"1349","ZFAS12",2.37015669673127e-24,1.31776403989643,0.362,0.155,5.36627177706927e-20,9,"ZFAS1"
"1350","JUND2",5.5941482323353e-24,1.06990238281228,0.417,0.262,1.26657110128304e-19,9,"JUND"
"1351","IFITM31",9.8251603507327e-24,1.03481023850724,0.503,0.32,2.22451455500939e-19,9,"IFITM3"
"1352","FADS2",2.25501159500359e-22,2.2389737485937,0.319,0.076,5.10557175224763e-18,9,"FADS2"
"1353","PERP2",5.17245902829634e-22,0.850358864620344,0.269,0.17,1.17109644859657e-17,9,"PERP"
"1354","RPL36AL2",4.23335402364088e-21,1.48730779238749,0.369,0.13,9.58473684492531e-17,9,"RPL36AL"
"1355","CD242",4.87017164280487e-21,1.12361180141526,0.367,0.255,1.10265556164745e-16,9,"CD24"
"1356","RPL343",1.46288071233378e-20,0.51858155243885,0.731,0.595,3.31210822079491e-16,9,"RPL34"
"1357","KRT184",8.12989097743258e-20,1.19724916912307,0.643,0.356,1.84068861620051e-15,9,"KRT18"
"1358","IER23",1.50802197406456e-19,0.466628336935132,0.357,0.22,3.41431255147956e-15,9,"IER2"
"1359","GAS54",1.08845735953852e-16,0.696165998368011,0.467,0.311,2.46437630773116e-12,9,"GAS5"
"1360","UBC4",1.4766839931255e-16,0.967630251387581,0.575,0.318,3.34336022883545e-12,9,"UBC"
"1361","TOMM201",5.08871399315567e-16,1.34936323484162,0.422,0.172,1.15213573519038e-11,9,"TOMM20"
"1362","TMBIM63",7.34044526463751e-16,1.11064604205998,0.455,0.241,1.66195021236658e-11,9,"TMBIM6"
"1363","MGP3",9.47762249583088e-16,0.64724707864485,0.827,0.565,2.14582850928107e-11,9,"MGP"
"1364","TFF33",9.49707543656686e-16,1.34189861231516,0.48,0.219,2.1502328495931e-11,9,"TFF3"
"1365","CD591",1.42149023084819e-15,0.619480922975135,0.475,0.338,3.2183960316634e-11,9,"CD59"
"1366","PTP4A21",2.05584371559199e-15,1.53686338426489,0.291,0.126,4.65463575647182e-11,9,"PTP4A2"
"1367","LGALS32",3.63113392695972e-14,1.13093971570812,0.357,0.197,8.22125032402949e-10,9,"LGALS3"
"1368","IFITM22",9.8394843433447e-14,1.51220163504357,0.432,0.195,2.22775765017667e-09,9,"IFITM2"
"1369","IFI62",2.01542024498654e-13,1.91036162499128,0.364,0.117,4.56311297667402e-09,9,"IFI6"
"1370","PTMS2",5.79739492000846e-13,0.800080332079452,0.281,0.206,1.31258818383912e-08,9,"PTMS"
"1371","TMEM591",6.67578942630993e-13,1.48024514525988,0.324,0.119,1.51146548401083e-08,9,"TMEM59"
"1372","CD46",1.68281254608164e-12,1.25542411631757,0.284,0.118,3.81005588558345e-08,9,"CD46"
"1373","MT1E1",5.83391233601524e-12,0.767741147948891,0.269,0.194,1.32085609199721e-07,9,"MT1E"
"1374","EIF14",2.08103942216389e-11,0.625708957918849,0.661,0.472,4.71168135572126e-07,9,"EIF1"
"1375","SSR43",3.55159567104371e-11,1.15977277383729,0.425,0.205,8.04116775881005e-07,9,"SSR4"
"1376","ACTG12",1.15543396492495e-10,0.290131920124456,0.618,0.572,2.61601803998659e-06,9,"ACTG1"
"1377","HSPB14",1.48757772522748e-10,1.34316619740387,0.367,0.192,3.36802472768755e-06,9,"HSPB1"
"1378","RPS15A2",1.67107962837793e-10,0.306989035244075,0.756,0.762,3.78349138661048e-06,9,"RPS15A"
"1379","PTMA3",1.77416997260732e-10,0.331933155231229,0.621,0.525,4.01689823498024e-06,9,"PTMA"
"1380","MT1G1",7.72287087485071e-10,1.75121704187686,0.251,0.097,1.74853519477495e-05,9,"MT1G"
"1381","CD93",8.04069136163e-10,1.06360875250774,0.274,0.208,1.82049293118665e-05,9,"CD9"
"1382","ANXA22",6.1386204672927e-09,0.433332651003066,0.487,0.383,0.000138984505999974,9,"ANXA2"
"1383","LTF1",2.24515336669637e-08,0.340563359798613,0.254,0.197,0.000508325173753724,9,"LTF"
"1384","ITM2B3",3.79749701225083e-08,0.762241295839666,0.437,0.267,0.000859791298543711,9,"ITM2B"
"1385","MT-ND34",1.61064613536457e-07,0.550280635758439,0.651,0.613,0.00364666391507893,9,"MT-ND3"
"1386","NPM14",3.71267523599671e-07,0.253441950042739,0.412,0.388,0.00840586800182016,9,"NPM1"
"1387","CALM25",4.01884683090214e-06,0.622590739757765,0.384,0.253,0.0909907110984554,9,"CALM2"
"1388","RPS274",7.74468106069432e-06,0.521841349476998,0.724,0.604,0.17534732389518,9,"RPS27"
"1389","SERF24",9.31238825741688e-06,0.392315998445384,0.696,0.506,0.210841782536176,9,"SERF2"
"1390","GATA32",2.60691553865083e-05,1.20709167941434,0.254,0.119,0.590231747105936,9,"GATA3"
"1391","PHLDA24",3.25130929767895e-05,0.559890085158154,0.342,0.284,0.736128938087492,9,"PHLDA2"
"1392","MYL64",8.62612414004816e-05,0.570779939218862,0.553,0.461,1,9,"MYL6"
"1393","DDX52",0.000140722333179352,0.376639848253697,0.279,0.208,1,9,"DDX5"
"1394","TFF13",0.000195271340385104,0.346547532477456,0.254,0.211,1,9,"TFF1"
"1395","LINC006321",0.000235871880462211,1.53061315208258,0.296,0.109,1,9,"LINC00632"
"1396","DBI3",0.000257219465856307,0.453655218801559,0.367,0.314,1,9,"DBI"
"1397","FXYD33",0.00156159209605909,0.76284400881065,0.505,0.385,1,9,"FXYD3"
"1398","DYNLL15",0.00164618715226916,0.417439569763853,0.329,0.275,1,9,"DYNLL1"
"1399","MALAT11",0.00198386350656095,0.447633723503602,0.927,0.942,1,9,"MALAT1"
"1400","RPL224",0.00308184371670643,0.28187542897429,0.43,0.361,1,9,"RPL22"
"1401","MUC13",0.00355027971014546,0.927769675117133,0.286,0.171,1,9,"MUC1"
"1402","S100A63",0.00764723771282481,0.59215941965523,0.719,0.617,1,9,"S100A6"
"1403","MALAT12",6.29477138829944e-309,2.28165472992343,1,0.941,1.42519919002488e-304,10,"MALAT1"
"1404","XIST2",5.01114587387733e-197,2.57899633112522,0.645,0.165,1.13457353730457e-192,10,"XIST"
"1405","MTRNR2L122",5.01612875968554e-167,3.40120251074375,0.683,0.144,1.1357017124804e-162,10,"MTRNR2L12"
"1406","NEAT12",2.60529019901752e-135,1.83271908590343,0.931,0.629,5.89863753959558e-131,10,"NEAT1"
"1407","N4BP2L2",4.19018501935092e-67,2.98072789760885,0.382,0.053,9.48699790231242e-63,10,"N4BP2L2"
"1408","MT-ND44",4.61838690078771e-63,1.13913746296802,0.874,0.826,1.04564897820735e-58,10,"MT-ND4"
"1409","MT-ND53",1.50976945259808e-58,1.17867904929104,0.737,0.474,3.41826901762731e-54,10,"MT-ND5"
"1410","WSB1",7.01655109928795e-54,3.4456618411347,0.256,0.028,1.58861733438979e-49,10,"WSB1"
"1411","MT-ND14",1.50146031292692e-49,1.16348150074943,0.767,0.526,3.39945629449783e-45,10,"MT-ND1"
"1412","PNISR",5.40404145575059e-49,2.52631950447993,0.305,0.062,1.22352902599649e-44,10,"PNISR"
"1413","MT-ND23",8.99877187457347e-42,0.962452839214278,0.786,0.511,2.03741194012218e-37,10,"MT-ND2"
"1414","MT-CO12",1.00669386987244e-33,0.85907014207142,0.897,0.913,2.27925559077818e-29,10,"MT-CO1"
"1415","MT-CYB3",2.80757168944146e-33,0.809325107117154,0.813,0.853,6.35662306206442e-29,10,"MT-CYB"
"1416","MT-ATP64",3.47277741968602e-31,0.789827575905359,0.859,0.883,7.86271535591111e-27,10,"MT-ATP6"
"1417","DST2",6.86507978413166e-30,1.77144636613787,0.546,0.322,1.55432271392525e-25,10,"DST"
"1418","VMP12",1.25152763632836e-28,1.5764624994843,0.393,0.163,2.83358372141103e-24,10,"VMP1"
"1419","MT-CO23",1.47756681152449e-28,0.651034320966908,0.855,0.906,3.34535901797261e-24,10,"MT-CO2"
"1420","MT-CO33",8.37981966940777e-27,0.786636694718752,0.828,0.865,1.89727497135061e-22,10,"MT-CO3"
"1421","RBM39",4.65374099714938e-25,2.33473250875649,0.263,0.056,1.05365349916459e-20,10,"RBM39"
"1422","CCNL11",9.38391132732549e-25,2.24785505807653,0.286,0.068,2.12461136361977e-20,10,"CCNL1"
"1423","MT-ND35",3.31467829781993e-23,0.622845778904328,0.691,0.612,7.50476313409411e-19,10,"MT-ND3"
"1424","AHNAK",3.54672973011287e-22,1.81885403884458,0.328,0.102,8.03015078194856e-18,10,"AHNAK"
"1425","HNRNPU1",1.71634870831445e-21,1.23847244558568,0.29,0.142,3.88598511049474e-17,10,"HNRNPU"
"1426","SRRM21",6.30982649465353e-21,1.47952529300099,0.305,0.122,1.42860781665451e-16,10,"SRRM2"
"1427","CARMN1",1.41620825702215e-14,1.86708038331423,0.302,0.127,3.20643711472384e-10,10,"CARMN"
"1428","MT-ND4L2",3.69162207872638e-13,1.10358901180568,0.328,0.169,8.3582015484444e-09,10,"MT-ND4L"
"1429","DDX53",2.94795564295387e-12,1.05276998273581,0.389,0.207,6.67446637121185e-08,10,"DDX5"
"1430","MIR205HG2",4.38494667854824e-11,0.817691454509815,0.496,0.359,9.92795777490108e-07,10,"MIR205HG"
"1431","TPM12",2.57785194277235e-08,0.972617373814155,0.511,0.309,0.000583651458363088,10,"TPM1"
"1432","LIMA12",6.99962416874921e-08,1.15525806535475,0.309,0.155,0.00158478490804651,10,"LIMA1"
"1433","CSNK1A11",6.6112182925552e-07,1.0279016821915,0.263,0.137,0.0149684593361742,10,"CSNK1A1"
"1434","RPS154",5.91454857437014e-87,1.56505626641874,0.986,0.605,1.33911294272314e-82,11,"RPS15"
"1435","RPS142",4.34075673563156e-75,1.20173071813556,0.993,0.88,9.82790732514342e-71,11,"RPS14"
"1436","RPL18A3",8.50511110739619e-73,1.51718336501794,1,0.66,1.92564220582557e-68,11,"RPL18A"
"1437","RPLP22",1.48674746395898e-63,1.5154303555255,0.915,0.502,3.36614493314954e-59,11,"RPLP2"
"1438","RPS283",4.83734284921285e-61,1.18555016935908,0.951,0.683,1.09522279449028e-56,11,"RPS28"
"1439","RPLP11",4.43850546608721e-59,0.923768537639659,1,0.97,1.0049220225768e-54,11,"RPLP1"
"1440","RPL283",2.5638607262097e-55,1.10506881152572,0.979,0.805,5.80483707021139e-51,11,"RPL28"
"1441","RPL27A3",9.16816517248846e-53,1.41001264457431,0.958,0.59,2.07576427670311e-48,11,"RPL27A"
"1442","RPS162",4.30637233999383e-50,1.40481292321411,0.965,0.595,9.75005761498003e-46,11,"RPS16"
"1443","RPL324",5.60367680051743e-50,1.06764046662422,0.986,0.799,1.26872846440515e-45,11,"RPL32"
"1444","RPL353",1.70017263386805e-49,1.56678436996912,0.923,0.414,3.84936086034065e-45,11,"RPL35"
"1445","RPS192",2.47715030848361e-49,1.22326965685106,0.979,0.817,5.60851601343775e-45,11,"RPS19"
"1446","RPL414",2.52524508957358e-48,0.8033885238043,1,0.934,5.71740740730354e-44,11,"RPL41"
"1447","RPS92",5.27055258132552e-48,1.24179015369561,0.958,0.668,1.19330580993791e-43,11,"RPS9"
"1448","RPS182",7.48308914251254e-47,1.03619372210429,1,0.904,1.69424621275626e-42,11,"RPS18"
"1449","RPL37A2",9.35383358751544e-46,1.49244641280271,0.923,0.486,2.11780146254937e-41,11,"RPL37A"
"1450","RPS114",6.72940687144515e-44,1.4359305196109,0.831,0.496,1.5236050097639e-39,11,"RPS11"
"1451","RPL23A3",6.17334110434584e-43,1.28584570117904,0.831,0.501,1.39770615943494e-38,11,"RPL23A"
"1452","RPS53",2.87744665948286e-42,1.26415507745369,0.894,0.547,6.51482698173515e-38,11,"RPS5"
"1453","RPL13A2",9.45573658464343e-41,1.27244103815975,0.986,0.726,2.14087332012912e-36,11,"RPL13A"
"1454","RPS82",2.24078558084702e-38,1.02694523671469,0.993,0.896,5.07336263359574e-34,11,"RPS8"
"1455","RPS22",2.75014428352862e-38,0.951046859988002,1,0.911,6.22660167233715e-34,11,"RPS2"
"1456","MIF6",3.87011036812384e-38,1.34963025601799,0.859,0.499,8.76231688446918e-34,11,"MIF"
"1457","RPL363",5.13668542835072e-38,1.15507995565246,0.894,0.524,1.16299694783289e-33,11,"RPL36"
"1458","RPLP04",5.63747462576333e-37,1.09895214206786,0.972,0.679,1.27638063001908e-32,11,"RPLP0"
"1459","RPL132",1.07109989288454e-36,0.994551052683434,1,0.917,2.42507726747988e-32,11,"RPL13"
"1460","UBA522",1.7921657116465e-36,1.05387643446093,0.789,0.455,4.05764238773884e-32,11,"UBA52"
"1461","RPL7A5",9.36712268115858e-35,1.20416486026057,0.993,0.705,2.12081024624111e-30,11,"RPL7A"
"1462","RPS213",1.43461646125637e-33,1.42926761415072,0.761,0.336,3.24811512993055e-29,11,"RPS21"
"1463","RPL102",3.3542286688586e-32,0.9877210318579,0.993,0.862,7.59430912916276e-28,11,"RPL10"
"1464","RPL182",7.04861790163541e-30,0.994834853075693,0.979,0.739,1.59587757910927e-25,11,"RPL18"
"1465","RPL372",7.4441669208074e-30,1.14269116895028,0.775,0.453,1.68543383254e-25,11,"RPL37"
"1466","RPL83",1.3209537668552e-29,0.975760136239507,0.979,0.741,2.99077142353687e-25,11,"RPL8"
"1467","FAU4",3.2162056112709e-29,1.17560987028686,0.789,0.407,7.28181112447843e-25,11,"FAU"
"1468","RPL122",4.9668422673645e-29,0.975583110857443,0.951,0.722,1.124542757754e-24,11,"RPL12"
"1469","RPL10A2",2.69829754535405e-27,1.06000177864223,0.908,0.612,6.10921547243611e-23,11,"RPL10A"
"1470","RPL194",4.83578878907967e-26,0.848835929008488,0.965,0.755,1.09487093973553e-21,11,"RPL19"
"1471","RPS122",8.19159985361979e-25,0.809761478887708,0.993,0.88,1.85466012285806e-20,11,"RPS12"
"1472","RPS32",1.94034215612449e-22,0.910310270567009,0.979,0.776,4.39312867568147e-18,11,"RPS3"
"1473","RPS292",4.06684476180238e-21,1.29073254708917,0.704,0.337,9.20774322519677e-17,11,"RPS29"
"1474","RPL294",4.62134329060381e-20,0.997160740669507,0.901,0.607,1.04631833442561e-15,11,"RPL29"
"1475","RPL151",3.68250437460184e-19,0.686598805127869,0.993,0.825,8.33755815453603e-15,11,"RPL15"
"1476","RPS275",8.00691443799689e-19,0.653163626077555,0.81,0.605,1.81284549790688e-14,11,"RPS27"
"1477","RPS231",9.6732745925177e-19,0.73830487310945,0.965,0.836,2.19012610049193e-14,11,"RPS23"
"1478","RPS173",9.8656032650003e-19,1.2563643467286,0.711,0.392,2.23367123522872e-14,11,"RPS17"
"1479","RPL112",2.27247431593021e-18,0.765988220289349,0.965,0.764,5.14510909869758e-14,11,"RPL11"
"1480","RPL273",1.12114921412792e-17,1.03366792235649,0.641,0.345,2.53839393570702e-13,11,"RPL27"
"1481","TMSB104",1.9794113681756e-17,1.00270830834378,0.838,0.572,4.48158527868637e-13,11,"TMSB10"
"1482","RPL303",1.13914791226285e-16,0.693064154308482,0.866,0.712,2.57914478815431e-12,11,"RPL30"
"1483","RPL313",1.45449650597641e-16,0.938907298682625,0.951,0.705,3.29312553918119e-12,11,"RPL3"
"1484","S100A64",2.9798615783147e-16,0.863245158138371,0.81,0.618,6.7467045994623e-12,11,"S100A6"
"1485","RPL385",3.03429587304103e-16,1.11614715753623,0.535,0.245,6.86994928615219e-12,11,"RPL38"
"1486","ATP5MC24",3.54855154268965e-16,1.31696703954784,0.486,0.197,8.03427554780363e-12,11,"ATP5MC2"
"1487","NDUFA11",5.27010038355225e-16,1.62430759821216,0.268,0.093,1.19320342784007e-11,11,"NDUFA11"
"1488","NME23",8.49545207733279e-16,0.876366785119331,0.725,0.428,1.92345530482892e-11,11,"NME2"
"1489","MZT2B3",4.18808355292584e-15,1.23186713632703,0.345,0.146,9.4822399721794e-11,11,"MZT2B"
"1490","WDR83OS",1.93395216137224e-13,1.82903439118212,0.254,0.072,4.37866108856288e-09,11,"WDR83OS"
"1491","LGALS11",2.58726743878725e-13,1.33770432243893,0.718,0.427,5.8578322081582e-09,11,"LGALS1"
"1492","MT2A1",5.57357713328894e-13,1.56066398191386,0.535,0.391,1.26191359874795e-08,11,"MT2A"
"1493","FXYD34",5.63718285643295e-13,0.471441324014398,0.577,0.386,1.27631457052498e-08,11,"FXYD3"
"1494","ELOB4",7.11872741680531e-13,0.560712335454448,0.303,0.198,1.61175107443889e-08,11,"ELOB"
"1495","RPS204",1.25821887821245e-12,0.97775900971893,0.746,0.449,2.84873336216081e-08,11,"RPS20"
